地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 俄罗斯'],['拉斯塔姆·莫沙菲尔'],['105'],['01'],"['阿列克谢·法迪耶夫', '亚历山大·库兹涅佐夫', '尤里·楚里洛', '伊兹马洛娃·瓦西里萨', '拉斯塔姆·莫沙菲尔']",['塞西亚：复仇之剑 Скиф'],"['剧情', '动作', '奇幻']",['6.7'],['1477'],[' 俄语']
[' 俄罗斯'],['埃格尔·巴拉诺夫'],['100'],['04'],"['亚历山大·佩特罗夫', '欧列格·缅希科夫', '谢尔盖·巴杜克', '尤丽雅·弗朗茨', '叶夫根尼·斯迪查金', '叶夫根尼·西蒂', '阿尔乔姆·特卡琴科', '阿列克谢·沃特考夫', '泰西娅·维尔科娃', '基里尔·扎耶采夫']",['果戈里·恶灵 Гоголь. Вий'],"['悬疑', '惊悚', '冒险']",['6.5'],['859'],[' 俄语']
[' 俄罗斯'],['迪米特里·图灵'],['98'],['02'],"['Kristina Brodskaya', '叶莲娜·利亚多娃', 'Alexander Korshunov']",['激战阵线 Рубеж'],"['科幻', '战争']",['6.4'],['73'],[' 俄语']
[' 俄罗斯'],['康斯坦丁·哈宾斯基'],['110'],['04'],"['康斯坦丁·哈宾斯基', '克里斯多弗·兰伯特', '玛利亚·科热夫尼科娃', '米卡丽娜·欧赞思佳', '菲利普·莱因哈特', '沃尔夫冈·塞尔尼']",['索比堡 Собибор'],"['历史', '战争']",['6.3'],['382'],[' 俄语']
[' 俄罗斯'],['基姆·德鲁日宁'],['95'],['04'],"['安德烈·梅尔兹利金', '阿格拉娅·塔拉索娃', 'Aleksandr Tyutin', 'Sergey Chetvertkov', 'Anton Filipenko', 'Aleksey Ovsyannikov', 'Sergey Stukalov', 'Nikolay Gorshkov']",['坦克 Танки'],"['喜剧', '动作', '历史']",['6.3'],['369'],[' 俄语']
[' 俄罗斯'],['康斯坦京·马克西莫夫'],['90'],['10'],"['安德烈·切尔内绍夫', '弗拉基米尔·叶皮凡采夫', '奥列格·福明']",['坚不可摧 Несокрушимый'],"['剧情', '历史', '战争']",['6.1'],['368'],[' 俄语 / 德语']
[' 中国大陆 / 印度 / 巴西 / 俄罗斯 / 南非'],"['刘雨霖', '丹妮拉·托马斯', '伊丽莎维塔·斯蒂肖娃', '阿什维尼·伊耶·蒂瓦里', '萨拉·布兰克']",['99'],['10'],"['玛丽亚·海伦娜·迪拉兹', '翟·巴普蒂斯塔', '奥嘉·多布里娜', '亚历山大·库丁', '沙克希·坦沃', '王珞丹', '刘蓓', '宗平', '曼迪萨·恩杜纳']",['半边天'],['剧情'],['6.1'],['441'],[' 汉语普通话 / 印地语 / 葡萄牙语 / 俄语 / 英语']
[' 俄罗斯'],"['阿列克山大·博古斯拉夫斯基', '弗朗西斯科·钦奎马尼']",['101'],['03'],"['柳波芙·阿克肖诺娃', '阿纳斯塔西亚·安尼霍夫斯卡亚', '谢尔盖·阿斯塔霍夫', '维伦·巴比切夫', '安东尼奥·班德拉斯', '米洛斯·比柯维奇', '尤里·切里辛', '叶夫根尼·斯迪查金', '佩塔尔·泽卡维卡']",['超越边缘 Za granyu realnosti'],"['动作', '奇幻', '冒险']",['5.2'],['662'],[' 俄语']
[' 俄罗斯'],['Anton Zenkovich'],['80'],['06'],"['Egor Kharlamov', '桑扎尔·马季耶夫', 'Garik Petrosyan', 'Irina Temicheva', 'Stepan Yurpalov', 'Sofya Zaika', 'Anastasiya Zenkovich']",['鬼照片 Фото на память'],"['惊悚', '恐怖']",['4.8'],['229'],[' 俄语']
[' 俄罗斯'],['Svyatoslav Podgaevskiy'],['87'],['07'],"['维多利亚·阿加拉科娃', '埃菲姆·彼得鲁宁', '尼基塔·埃列涅夫', '塞西尔·普尔哲', '伊格·克里普诺夫', '索菲亚·什德洛夫斯卡娅', '达利亚·亚尔茨瓦夫', '德米特里·亚采尔', '阿拉·阿塔莫诺娃', '埃米尔·沙莱斯', '霍普·伊戈什娜']",['美人鱼之死亡湖 Русалка: Озеро мёртвых'],"['爱情', '恐怖', '奇幻']",['4.5'],['554'],[' 俄语']
[' 俄罗斯 / 捷克 / 瑞士 / 荷兰'],['Vladimir Rakshá'],[],[],['茵格保加·达坤耐特'],['生命时间 Жизнь Раз'],[],[''],[],[]
[' 俄罗斯'],['Alexander Novikoy-Yanginov'],[],[],['维克托·苏霍卢科夫'],['梦碎 Звёзды'],['剧情'],[''],[],[' 俄语 / 乌兹别克语']
[' 俄罗斯'],['Igor Kagramanov'],[],[],[],['Пусть будет Лиза'],['剧情'],[''],[],[]
[' 俄罗斯'],['Evgeniy Dakot'],[],[],"['Natalya Anisimova', 'Evgeniy Dakot', 'Vladimir Seleznyov']",['Ya schastliv'],['剧情'],[''],[],[' 俄语']
[' 俄罗斯'],['Aleksandr Aravin'],['94'],[],"['Igor Petrenko', 'Alexei Vertkov', 'Aleksei Shevchenkov']",['Решение о ликвидации'],"['剧情', '动作', '惊悚', '战争']",[''],[],[]
[' 俄罗斯'],['杨歌'],[],[],"['杨歌', 'Daria Yastrebova', 'Evgeniy Romantsov']",['牛 НЮ'],['剧情'],[''],[],[' 俄语']
[' 亚美尼亚 / 塞浦路斯 / 俄罗斯 / 瑞典 / 瑞士'],['Alexey Zlobin'],['95'],['07'],[],['幻想与现实 Lorik'],['剧情'],[''],[],[' 亚美尼亚语']
[' 俄罗斯'],[],[],[],[],['Enchanted Princess'],[],[''],[],[]
[' 俄罗斯'],['Elena Hazanov'],[],[],"['尤莉娅·亚历山德罗娃', '巴乌莉娜·安德烈耶娃', '莉莎·阿尔扎马索娃', '亚历山德拉·伯蒂奇', '叶夫根尼娅·希里夫斯卡娅', '安娜·邱丽娜', '尤里·切里辛', 'Olga Dibtseva', 'Georgiy Dronov', 'Elena Dudina', '谢尔盖·加尔马什', '尤里·库琴科', '马克西姆·拉加什金', '埃菲姆·彼得鲁宁', '阿纳托利·卢登科', '玛利亚·沙拉耶娃', '尤里·斯托亚诺夫']",['Lyubovnitsy'],['喜剧'],[''],[],[' 俄语']
[' 俄罗斯'],['Sergei Milyaev'],[],[],[],['BEMOL'],[],[''],[],[]
[' 俄罗斯'],['Oxana Karas'],[],[],[],['У ангела ангина'],[],[''],[],[]
[' 俄罗斯'],[],[],[],[],['Dvoe'],[],[''],[],[]
[' 俄罗斯'],['季莫费伊·库里亚宾'],['255'],['03'],"['Konstantin Telegin', 'Ilya Musyco', 'Anton Voynalovich']",['三姐妹 Three Sisters'],[],[''],[],[' 俄语']
[' 俄罗斯'],['Roman Zhigalov'],['97'],['04'],"['Oleg Shibayev', 'Natalya Rychkova']",['木材 Les'],['剧情'],[''],[],[' 俄语']
[' 俄罗斯'],['EVGENY TOKAREV'],[],[],[],['LIFE GOES ON'],[],[''],[],[]
[' 俄罗斯'],['Сергей Лялин'],['180'],['09'],"['Ольга Павловец, Алексей Фатеев, Илья Оболонков, Аделина Коблова, Елена Вербицкая, Ева Авеева, Даниил Вершинин']",['Мое сердце с тобой'],"['剧情', '喜剧', '爱情']",[''],[],[]
[' 俄罗斯'],['victor tatarsky'],['80'],['12'],"['aleskey mitin', 'darya lenda', 'kirill kuznetzov']",['A Stolen Life'],[],[''],[],[' 俄语']
[' 俄罗斯'],"['Alexey Kuzmin-Tarasov', 'Anna Kolchina']",[],[],[],['Одиссея Петра'],['剧情'],[''],[],[' 英语 / 德语 / 俄语 / 塞尔维亚语']
[' 俄罗斯'],['Tatiana Kiseleva'],['14'],[],[],['小顽童 Perfectly Naughty Kids'],"['剧情', '喜剧', '动画']",[''],[],[]
[' 俄罗斯'],['Daniil Demidov'],[],[],[],['REFRACTION'],[],[''],[],[]
[' 俄罗斯'],[],[],[],[],['Uspekh'],[],[''],[],[]
[' 俄罗斯'],[],[],[],"['弗兰西丝·费舍', '坎迪斯·麦克卢尔', '黛安·萨林格']",['Grace and Grit'],"['剧情', '喜剧', '爱情', '传记']",[''],[],[' 英语']
[' 俄罗斯'],['Vladimir Alenikov'],[],[],[],['Странники терпения'],[],[''],[],[]
[' 芬兰 / 俄罗斯 / 英国'],"['Arto Laukkanen', 'Riitta Jalonen']",['59'],[],[],['The Art of Expression'],[],[''],[],[' 英语']
[' 俄罗斯'],['德米特里·梅谢耶夫'],['100'],[],"['谢尔盖·加尔马什', 'Kamil Khardin', '伊琳娜·拉赫曼诺娃', 'Irina Rozanova', 'Mariya Skuratova', '娜塔莉亚·苏尔科娃', '叶甫盖尼·特卡丘克']",['Dva bileta domoy'],['剧情'],[''],[],[' 俄语']
[' 俄罗斯'],['Vladimir Bitokov'],['75'],[],"['Oleg Guseinov', 'Rustam Muratov']",['Glubokie reki'],['剧情'],[''],[],[' 俄语']
[' 俄罗斯'],['Aleksey Krasovskiy'],[],[],[],['Праздник'],[],[''],[],[]
[' 俄罗斯'],['victor tatarsky'],['80'],[],"['aleskey mitin', 'darya lenda']",['Chuzhaza Zhizn'],[],[''],[],[' 俄语']
[' 俄罗斯'],['Grigoriy Konstantinopolskiy'],[],[],[],['Русский Бес'],[],[''],[],[]
[' 俄罗斯'],['Timofey Zhalnin'],[],[],"['Anton Momot', 'Tatyana Polosina', 'Andrey Shchepochkin']",['Двое'],[],[''],[],[]
[' 俄罗斯'],['Viktor Tatarskiy'],[],[],[],['别人的生活 Чужая жизнь'],"['剧情', '历史', '战争']",[''],[],[' 俄语']
[' 俄罗斯'],['Dunya Smirnova'],[],[],[],['一个任务的故事 История одного назначения'],"['剧情', '历史']",[''],[],[' 俄语']
[' 俄罗斯'],['Denis Silyakov'],['85'],"['12(俄罗斯)"">2018']",[],['Потерянный остров'],"['剧情', '悬疑', '惊悚']",[''],[],[' 俄语']
[' 爱沙尼亚 / 俄罗斯'],['Andres Puustusmaa'],[],['01'],"['Jüri Aarma', 'Tonu Kark', 'Sergey Makovetskiy']",['绿猫 Rohelised kassid'],['剧情'],[''],[],[' 爱沙尼亚语 / 俄语']
[' 俄罗斯'],['Marius Balchunas'],['96'],['06'],"['弗拉基米尔·雅格雷奇', '帕维尔·杰列维扬科', 'Kseniya Teplova', '娜塔莉亚·巴尔多', 'Igor Jijikine', 'Valentina Mazunina', 'Elena Valyushkina']",['夜班 Ночная смена'],['喜剧'],[''],[],[' 俄语']
[' 俄罗斯'],['Ilya Kazankov'],[],['09'],[],['Позвоните Мышкину'],[],[''],[],[]
[' 俄罗斯'],['Victor Chichaykin'],[],"['09(俄罗斯)"">2018']",[],['Азор'],"['剧情', '历史']",[''],[],[' 厄尔兹亚语']
[' 俄罗斯 / 意大利'],['安德烈·康查洛夫斯基'],['120'],[],"['Alberto Testone', '翁贝托·奥尔西尼', 'Nicola Adobati', 'Massimo De Francovich', 'Nicola De Paola']",['罪恶 Mostro'],['剧情'],[''],[],[' 意大利语']
[' 拉脱维亚 / 俄罗斯'],['Sergey Livnev'],[],[],"['Aleksey Serebryakov', 'Daniel Olbrychski', 'Natalya Negoda', 'Evgeniy Tkachuk', 'Dainis Grube', 'Elena Koreneva', 'Olga Ostroumova']",['Van Gogi'],['剧情'],[''],[],[' 俄语']
[' 俄罗斯'],['Michael Raschodnikow'],['95'],['11'],"['Anna Banshchikova', 'Andrey Smolyakov', '马克西姆·维托尔甘']",['棱镜 Martian'],['科幻'],[''],[],[' 俄语']
[' 美国 / 俄罗斯'],['Jessica Oreck'],['92'],[],[],['死了一百万次的男人 One Man Dies a Million Times'],"['剧情', '历史']",[''],[],[' 俄语']
[' 俄罗斯'],['Sergey Khodich'],['70'],['02'],"['Marina Gavrilyk', 'Alex Wesley']",['Tumors3: Doctor Nightmare'],"['剧情', '惊悚', '恐怖']",[''],[],[' 俄语']
[' 俄罗斯'],['Atana Agrba'],['17'],['10'],[],['汽水铺的老乔 Лимонадный Джо'],['剧情'],[''],[],[' 阿布哈兹语']
[' 俄罗斯'],['Grigoriy Konstantinopolskiy'],[],[],[],['Русский Бес'],[],[''],[],[]
[' 俄罗斯'],['Timofey Zhalnin'],[],[],"['Anton Momot', 'Tatyana Polosina', 'Andrey Shchepochkin']",['Двое'],[],[''],[],[]
