地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 西班牙'],['丹尼尔·蒙宗'],['129'],['08'],"['路易斯·托萨尔', '罗德里戈·德拉·塞尔纳', '斯蒂芬妮·卡约', '琼·佩拉', '格洛里亚·穆诺兹', '艾丽西亚·费尔南德斯']",['骗徒奇遇记 Yucatán'],['喜剧'],['6.3'],['146'],[' 西班牙语']
[' 西班牙'],['格拉西亚·克雷赫塔'],['98'],['10'],"['玛丽维尔·贝尔杜', '胡安娜·阿科斯塔', '宝拉·艾切瓦莉亚', '路易斯·托萨尔', '哈维尔·卡马拉', '劳尔·阿雷瓦洛', '安东尼奥·雷西内斯', '诺拉·纳瓦斯', 'Raúl Peña', 'Miguel Bernardeau', 'Mikel Tello']",['犯罪浪潮 Ola de crímenes'],"['喜剧', '犯罪']",['6.3'],['80'],[' 西班牙语']
[' 西班牙 / 法国'],['罗德里戈·索罗戈延'],['122'],"['09', '09']","['安东尼奥·德·拉·托雷', '莫妮卡·洛佩斯', '巴巴拉·莱涅', '纳乔·弗雷斯内达', '阿娜·瓦格纳', '路易斯·扎赫拉', '弗朗西斯科·雷耶斯', '玛丽亚·德·纳蒂', '豪尔赫·苏克特', '乔瑟普·马利亚·波乌', 'David Lorente', 'Andrés Lima']",['王国 El reino'],"['剧情', '惊悚']",['6.2'],['442'],[' 西班牙语']
[' 西班牙'],['圣地亚哥·塞古拉'],['87'],['03'],"['玛丽维尔·贝尔杜', '迭戈·马丁', '冬妮·阿科斯塔']",['直率症 Sin rodeos'],['喜剧'],['6.2'],['246'],[' 西班牙语']
[' 西班牙 / 法国'],['米古尔·安格尔·维瓦斯'],['103'],['10'],"['何塞·科罗纳多', '阿娜·瓦格纳', 'Asia Ortega', 'Pol Monen', '艾斯特·爱珀斯托', 'Marco H. Medina', 'Gonzalo Hermoso', 'Sergio Castellanos', '路易斯·贝尔梅霍', 'Ramiro Alonso', '文森特·罗米洛', 'Sauce Ena']",['你的儿子 Tu hijo'],['剧情'],['5.9'],['57'],[' 西班牙语']
[' 西班牙 / 法国'],['阿斯哈·法哈蒂'],['133'],"['05', '09']","['哈维尔·巴登', '佩内洛普·克鲁兹', '里卡多·达林', '巴巴拉·莱涅', '埃尔薇拉·明戈斯', '茵玛·奎斯塔', '爱德华·费尔南德斯', '拉蒙·巴雷阿', '卡拉·坎普拉']",['人尽皆知 Todos lo saben'],"['剧情', '悬疑']",['5.9'],['969'],[' 西班牙语 / 英语']
[' 西班牙'],['费尔南多·科洛莫'],['90'],['03'],"['帕科·莱昂', '卡门·马奇']",['我的妈咪金摇摆 la tribu'],['喜剧'],['5.7'],['67'],[' 西班牙语']
[' 西班牙'],"['Norberto López Amado', 'Sara']",['115'],['02'],"['贝伦·鲁埃达', '马诺洛·卡多纳', 'Florin Opritescu', '恩里克·洛维索', '玛丽安·阿尔瓦雷斯', 'Ivan Mendes']",['莎拉的笔记本 El cuaderno de Sara'],"['惊悚', '冒险']",['5.7'],['188'],[' 西班牙语']
[' 西班牙'],['丹尼尔·卡尔帕索罗'],['92'],['03'],"['劳尔·阿雷瓦洛', '奥拉·加里多', '雨果·阿布斯', '贝伦·奎斯塔', '安东尼奥·德琴特', '埃托尔·卢纳', '帕特里夏·维柯', '路易斯·卡叶赫', '胡丽叶塔·塞拉诺', '豪尔赫·乌松']",['警告 El aviso'],"['剧情', '惊悚']",['5.6'],['1803'],[' 西班牙语']
[' 西班牙 / 阿根廷 / 乌拉圭'],['古斯塔沃·埃尔南德斯'],['106'],['06'],"['贝伦·鲁埃达', '艾娃·德·多米尼奇', '纳塔利娅·德·莫利纳', '日尔曼·帕拉西奥斯', '尤金尼亚·托巴尔', '胡安·曼努尔·圭雷拉', '玛丽亚·扎比', '玛利亚·阿尔方萨·罗索']",['无眠夜 No dormirás'],['恐怖'],['5.5'],['424'],[' 西班牙语']
[' 西班牙'],['马特奥·希尔'],['100'],"['03', '04']","['Berta Vázquez', '伊琳娜·埃斯柯拉', '奇诺·达林']",['爱情热力学定律 Las leyes de la termodinámica'],['喜剧'],['5.4'],['135'],[' 西班牙语']
[' 西班牙'],['哈维尔·鲁伊斯·卡尔德拉'],['108'],['11'],"['丹尼·罗维拉', '玛丽维尔·贝尔杜', '亚历山德拉·希门内斯']",['超级洛佩兹 Superlópez'],['喜剧'],['5.2'],['135'],[' 西班牙语']
[' 西班牙'],['Clara Martínez-Lázaro'],['96'],"['04', '04']","['西尔维亚·阿隆索', '巴巴拉·戈纳加', 'Vito Sanz', '玛利亚·艾丝蒂芙', '安东尼奥·雷西内斯']",['成长难题 Hacerse mayor y otros problemas'],"['剧情', '喜剧', '爱情']",['5.1'],['158'],[' 西班牙语']
[' 西班牙 / 加泰罗尼亚 / 阿尔巴尼亚'],['Nacho Ruipérez'],['109'],['11'],"['莱昂纳多·斯巴拉格利亚', 'Michel Noher', '扬·科奈特', '伊莲娜·乔瓦诺娃', '内斯琳·彻瓦泽德', '安娜·托伦特']",['发掘真相 El desentierro'],['剧情'],['4.8'],['75'],[' 西班牙语 / 加泰罗尼亚语']
[' 西班牙 / 加泰罗尼亚 / 阿尔巴尼亚'],['Nacho Ruipérez'],['109'],['11'],"['莱昂纳多·斯巴拉格利亚', 'Michel Noher', '扬·科奈特', '伊莲娜·乔瓦诺娃', '内斯琳·彻瓦泽德', '安娜·托伦特']",['发掘真相 El desentierro'],['剧情'],['4.8'],['75'],[' 西班牙语 / 加泰罗尼亚语']
[' 西班牙 / 比利时'],"['Jose F. Ortuño', 'Laura Alvea']",['83'],['10'],"['Ángela Molina', 'Luis Bermejo', 'Iván Pellicer', 'Chacha Huang', 'Clare Durant', 'Liz Lobato']",['灵魂生死线 Ánimas'],"['惊悚', '恐怖']",['4.5'],['81'],[' 西班牙语']
[' 西班牙'],['Hugo Stuven'],['91'],['08'],"['奥拉·加里多', 'Alain Hernández']",['碧海逃生 Solo'],['冒险'],['4.3'],['209'],[' 西班牙语']
[' 西班牙'],['Gonzalo Bendala'],['91'],['09'],"['Julián Villagrán', 'Ester Expósito', 'Marian Álvarez', 'Sira Alonso', 'Asia Ortega', 'Daniel Jumillas', 'Christian Mulas']",['当天使沉睡 Cuando los ángeles duermen'],"['剧情', '惊悚']",['4.2'],['306'],[' 西班牙语']
[' 西班牙'],['David Victori'],['106'],['07'],"['贝伦·鲁埃达', 'Mireia Oriol', '达里奥·格兰迪内蒂', ""Antonio Durán 'Morris'"", '乔斯因·本格特伊', 'Carlus Fàbrega', 'Vanessa Buchaca', 'Sebastian Montecino']",['协议 El pacto'],['惊悚'],['4.2'],['136'],[' 西班牙语']
[' 多米尼加 / 西班牙'],['Leticia Tonos'],[],['12'],"['Cheddy García', '费尔南多·巴尔维德', 'Milly Quezada', 'Carasaf Sanchez', 'Ruth Emeterio', 'Enrique Quailey', 'Luis Cruciel', 'Jacqueline Estrella', 'Laura Lebrón', 'Mario Lebrón']",['Juanita'],"['剧情', '喜剧']",[''],[],[' 西班牙语']
[' 西班牙'],['Rubén Arnaiz'],[],[],[],['埃里亚 Erial'],"['科幻', '恐怖']",[''],[],[' 西班牙语']
[' 阿根廷 Argentina / 法国 / 西班牙'],['Carlos Lascano'],['29'],['03'],"['Lalo Alias', 'Teo Carrer', 'Daniel Coelho']",['The Puppeteer'],[],[''],[],[' 西班牙语']
[' 西班牙'],['Jaume Najarro'],[],['04'],"['Jack Queralt', 'Yeray Ortega', 'Rafa Delacroix']",['Capa Negra'],['历史'],[''],[],[' Catalan']
[' 丹麦 / 西班牙'],['Martin Miehe-Renard'],['90'],['06'],"['Laura Lavigné Bie-Olsen', 'Martin Brygmann', 'Maria Erwolter', 'Jannie Faurschou']",['四个孩子的父亲在阳光下 Far til fire i solen'],['家庭'],[''],[],[' 丹麦语']
[' 比利时 / 西班牙 / 卢森堡'],['Sarah Hirtt'],[],['10'],"['Ivan Altimira', 'Raphaëlle Corbisier', '布鲁娜·库希', 'Marta Durruti', 'Rafael Espinosa', 'Oscar Garcia Martin', 'Diana Gilpiera', 'Andreu Kreutzer', '玛利亚·莱昂', '哈娜·索菲亚·洛佩斯', '塞尔希·洛佩斯', '费米·雷克萨奇']",['Escapada'],"['剧情', '喜剧']",[''],[],[' 西班牙语 / 法语']
[' 西班牙'],['Juan Manuel Cotelo'],['107'],['11'],"['Santi Rodríguez', 'Daniel Ruizar', 'Joe Gómez', 'Carlos Aguillo', 'Carlos Chamarro', 'Juan Manuel Cotelo', 'Paco Estellés', 'Charo Gabella', 'Saskia Guanche', 'Jorge García Guerrero', 'Alejandro Navarro', 'Inés Sájara']",['El mayor regalo'],"['剧情', '喜剧', '西部']",[''],[],[' 英语 / 西班牙语 / 法语']
[' 西班牙'],['Ibón Cormenzana'],[],['11'],"['罗伯托·阿拉莫', '曼努埃拉·贝列斯', '克劳蒂亚·普莱瑟']","['Alegría, tristeza']",['剧情'],[''],[],[' 西班牙语']
[' 西班牙'],['Joan Porcel'],['20'],[],[],['El tercer paisaje'],[],[''],[],[]
[' 西班牙'],['Gemma Blasco'],[],[],[],['Malnascuts'],[],[''],[],[]
[' 西班牙'],[],[],[],[],['El escarabajo al final de la calle'],[],[''],[],[]
[' 西班牙'],[],[],[],[],['Somni de lEstany'],[],[''],[],[]
[' 西班牙'],['Luis Macías'],['18'],[],[],['the eyes empty and the pupils burning with rage and desire'],[],[''],[],[' 无对白']
[' 西班牙'],['Andrew Tarbet'],[],[],[],['Tomorrow'],[],[''],[],[]
[' 西班牙'],['Maria Hespanhol'],[],[],[],['Summerfest'],[],[''],[],[]
[' 西班牙'],['Ferran Navarro-Beltrán'],[],[],[],['Nomeolvides'],[],[''],[],[]
[' 西班牙'],['Daniel Olmos Ochoa'],[],[],[],['Nómada'],[],[''],[],[]
