地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 斯里兰卡 / 英国'],['沙巴·西瓦库马兰'],['95'],['10'],"['Bimal Jayakodi', 'Pradeepa', 'Steve De La Zilwa']",['先父之地 House of My Fathers'],['剧情'],[''],[],[' 泰米尔语']
[' 斯里兰卡'],['Asoka Handagama'],['98'],['10'],"['Nilmini Sigera', 'Dharmapriya Dias', 'W Jayasiri']",['阿桑德·西米蒂卡 Asandhimitta'],"['剧情', '犯罪']",[''],[],[]
[' 斯里兰卡'],['Visakesa Chandrasekaram'],['86'],[],"['Nita Fernando', 'Nadie Kammallaweera', 'Jagath Manuwarna']",['土地 Paangshu'],['剧情'],[''],[],[' 僧伽罗语']
[' 斯里兰卡'],['Sunil Ariyaratne'],['148'],['04'],"['Pallavi Subhash', 'Arpit Chaudhary', 'Dineth De Silva', 'Sangeetha Thadani', 'Ajith Weerasinghe', 'Udari Perera', 'Heshan Manula', 'Shammu Kasun Madusanka', 'Kamal Deshapriya', 'Thumindu Dodantenne']",['耶输陀罗 බිම්බා දේවී හෙවත් යශෝධරා'],"['爱情', '传记', '历史', '古装']",[''],[],[' 僧伽罗语']
[' 斯里兰卡'],"['Asoka Handagama', 'Vimukthi Jayasundara', 'Prasanna Vithanage']",['116'],['02'],[],['她.他.别人 her. him. the other'],"['剧情', '家庭', '战争']",[''],[],[' 其他']
