地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 墨西哥'],['马塞里诺·伊斯拉斯·埃尔南德斯'],['105'],['10'],"['贝罗尼卡·兰格', 'Renata Vaca', '雷昂那多·奥提兹格尔斯', '费尔南多·阿尔瓦雷斯·雷贝尔', '霍泽·梅兰德斯', '加维诺·罗德里格斯', 'Héctor Holten', 'Jorge Bolado', 'Anajosé Aldrete Echevarria', 'Magda Vizcaíno']",['历史课 Clases de Historia'],['剧情'],[''],[],[' 西班牙语']
[' 墨西哥'],['Jorge Ramírez Suárez'],['120'],['10'],"['Juan Manuel Bernal', 'Ilithya Manzanilla', '山姆·特拉梅尔', '索菲亚·伊斯皮诺萨', 'Gastón Yanes', '亚丽杭德拉·安布罗西', 'Ignacio Guadalupe']",['爸爸答应你 La Gran Promesa'],['剧情'],[''],[],[' 西班牙语']
[' 墨西哥 / 阿根廷'],['Marcos Bucay'],['50'],['10'],"['Benjamín Alfonso', 'Marcela Alvarez', 'Emilia Claudeville', '杰昆·费雷拉', 'Sol Gaschetto', 'Mauricio Llera']","['乌鸦俱乐部：我, 波特罗 I, Potro']",['喜剧'],[''],[],[' 西班牙语']
[' 墨西哥'],['Miguel Ángel Uriegas'],['90'],"['05(墨西哥)"">2018']",[],['时钟里的天使 El ángel en el reloj'],['动画'],[''],[],[' 西班牙语']
[' 乌拉圭 / 墨西哥 / 西班牙'],['Federico Veiroj'],['74'],['09'],"['Gonzalo Delgado', 'Olivia Molinaro Eijo', 'Jeannette Sauksteliskis']",['贝尔蒙特 Belmonte'],"['剧情', '喜剧']",[''],[],[' 西班牙语']
[' 墨西哥'],[],['66'],['06'],[],['老墨是但嗡 Franco Escamilla: Por la anécdota'],['喜剧'],[''],[],[' 西班牙语']
[' 墨西哥'],['Chava Cartas'],['88'],['11'],"['路易斯·艾瑞艾塔', 'Fernando Ciangherotti', '埃里克·埃利亚斯', 'Dagoberto Gama', '阿尔贝托·格拉', 'Noé Hernández', 'Evangelina Martínez', '丹妮·佩雷雅', 'Gabriela Roel', 'Camila Selser', '苏莉雅·韦加']",['Inquilinos'],['恐怖'],[''],[],[' 西班牙语']
[' 墨西哥'],['Ignacio Ortiz'],[],[],[],['Traición'],[],[''],[],[' 西班牙语']
[' 墨西哥'],['Marta Hernaiz Pidal'],['85'],['02'],"['Hava Dombic', 'Aida Hoffman']",['那达·卡迪的混乱人生 Kaoticni Zivot Nade Kadic'],[],[''],[],[' 波斯尼亚语 Bosnian']
[' 墨西哥 / 芬兰'],['Kyzza Terrazas'],['101'],['11'],"['Brontis Jodorowsky', 'Miriam Balderas', 'Laura Birn', 'Ilkka Koivula', 'Luis Gerardo Méndez', 'Joonas Saartamo', 'Ville Virtanen']",['拳击手的救赎 Bayoneta'],['剧情'],[''],[],[' 英语 / 芬兰语 / 西班牙语']
[' 墨西哥'],['马诺罗·卡罗'],[],['12'],"['布鲁诺·庇屈', '曼努埃尔·加西亚-鲁尔福', 'Franky Martín', '米格尔·罗达特', '塞西莉亚·苏亚雷斯', '安娜·克劳迪亚·塔兰孔', '玛丽安娜·特雷维尼', 'Camila Valero']",['完美陌生人(墨西哥版) Perfectos desconocidos'],['喜剧'],[''],[],[' 西班牙语']
[' 美国 / 墨西哥'],['Jake Jaxson'],['38'],"['04(美国)"">2018']","['Levi Karter', 'Allen King', 'Calvin Banks', 'Jacen Zhu', 'Sean Zevran', 'Taylor Reign', 'Boomer Banks', 'Michael Delray']",['爱迷失 Love &amp; Lost &amp; Found'],"['爱情', '情色', '同性']",[''],[],[' 英语']
[' 墨西哥'],['莉拉·阿维莱斯'],['102'],"['09(圣塞巴斯蒂安电影节)"">2018']","['加布里埃拉·卡托', 'Teresa Sánchez']",['女服务员 La Camarista'],['剧情'],[''],[],[' 西班牙语']
[' 墨西哥'],['José Luis Gutiérrez Arias'],['102'],['03'],"['Tomás Rojas', '赫克托·科特思法基斯', '恩里克·阿莱奥拉']",['死亡疑云 De las muertas'],"['剧情', '悬疑', '惊悚', '恐怖', '犯罪']",[''],[],[' 西班牙语']
[' 墨西哥 / 美国 / 希腊 / 多米尼加'],['班尼·科什努迪'],['88'],[],"['Arash Marandi', 'Flor Eduarda Gurrola', '路易斯·阿伯提', '埃利希奥·梅兰德斯', 'Eduardo Mendizábal', 'Edwarda Gurrola', 'Uriel Ledesma', 'Ishbel Mata']",['萤火虫 Luciérnagas'],"['剧情', '同性']",[''],[],[' 西班牙语 / 英语 / 波斯语']
[' 墨西哥'],['Pitipol Ybarra'],['85'],"['08', '08']","['Mauricio Ochmann', 'Fernanda Castillo', 'Emiliano Aramayo', 'Erik Hayser', 'Rodrigo Cachero', 'Pacho Rueda', 'Ariel Levy']",['看见 Ya Veremos'],['剧情'],[''],[],[' 西班牙语']
[' 墨西哥'],['Julio Hernandez Cordon'],[],['05'],[],['买手枪 Cómprame un revolver'],['剧情'],[''],[],[' 西班牙语']
[' 英国 / 墨西哥'],['Andrés Couturier'],['97'],"['11(英国)"">2018']","['莉莉·柯林斯', '伊恩·麦柯肖恩', '托比·凯贝尔']",['来了一只发火的龙 Here Comes the Grump'],"['喜剧', '动画', '家庭', '奇幻', '冒险']",[''],[],[]
[' 墨西哥 / 美国'],['Lorena Villarreal'],['98'],['10'],"['John Noble', 'Melina Matthews', 'Rupert Graves']",['Silencio'],"['剧情', '悬疑', '惊悚']",[''],[],[' 西班牙语 / 英语']
[' 墨西哥'],['Diego Cohen'],[],[],"['爱德华多·诺列加', '卢米·卡范佐斯', 'Arantza Ruiz', 'Eivaut Rischen']",['恶魔的记号 La Marca del Demonio'],['恐怖'],[''],[],[' 西班牙语']
