,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
0,[' 美国 / 英国 / 澳大利亚'],['威尔·古勒'],['2018'],['95'],"['詹姆斯·柯登', '多姆纳尔·格里森', '萝丝·拜恩', '伊丽莎白·德比茨基', '玛格特·罗比', '黛西·雷德利', '科林·穆迪', '山姆·尼尔', '希雅', '伊文·莱斯利', '费萨尔·巴齐', '克里斯蒂安·加扎尔', '玛丽安娜·琼-巴普蒂斯特', '加雷斯·戴维斯', '山姆·哈夫特', '萨莎·霍勒', '娜塔丽·朱', '特伦尼娅·爱德华兹', '费利克斯·威廉森', '许明珠', '布莱恩·布朗', '蕾切尔·沃德', '大卫·文翰', '威尔·赖歇尔特']",['比得兔 Peter Rabbit'],"['喜剧', '动画', '冒险']",['7.1'],['68646'],[' 英语']
1,[' 爱尔兰 / 英国 / 美国'],['欧格斯·兰斯莫斯'],['2018'],['119'],"['奥利维娅·科尔曼', '艾玛·斯通', '蕾切尔·薇兹', '尼古拉斯·霍尔特', '乔·阿尔文', '马克·加蒂斯', '蒂莫西·英纳斯', '珍妮·莱恩斯福德', '詹姆斯·史密斯', '詹姆斯·梅尔维尔', '杰克·维尔']",['宠儿 The Favourite'],"['剧情', '喜剧', '同性', '传记']",['7.4'],['51384'],[' 英语']
