,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
52,[' 中国大陆'],"['李欣', '李洋']",['2018'],['98'],"['张若昀', '马思纯', '李现', '刘敏涛', '姜超', '李霄云', '陈芋米', '安笑歌', '吴宥萱']",['奇葩朵朵'],"['喜剧', '爱情']",['4.2'],['8453'],[' 汉语普通话']
21,[' 中国大陆'],['包贝尔'],['2018'],['108'],"['文章', '包贝尔', '郭京飞', '李成敏', '辣目洋子', '许君聪', '曾一竣', '张梦露', '戚玉武', '仓田保昭', '木幡龙', '宋佳', '文隽']",['胖子行动队'],"['喜剧', '动作']",['4.2'],['56569'],[' 汉语普通话']
43,[' 中国大陆'],['林珍钊'],['2018'],['104'],"['赵文卓', '唐文龙', '韦娜', '李璐兵', '陈晨', '李炳渊', '魏小欢', '许政国']",['黄飞鸿之南北英雄'],"['动作', '武侠']",['4.5'],['5401'],[' 汉语普通话']
31,[' 中国大陆'],['何念'],['2018'],['96'],"['郭京飞', '迪丽热巴', '大鹏', '包贝尔', '刘芮麟', '王厂长', '张钟仪', '榕榕', '张杨智子']",['21克拉'],"['喜剧', '爱情']",['4.6'],['42263'],[' 汉语普通话']
36,[' 中国大陆'],['顾长卫'],['2018'],['99'],"['白客', '蓝盈莹', '张海宇', '周楚濋', '曹骏', '王玉雯', '蒋易', '李晨晖', '范明', '蒋雯丽']",['遇见你真好'],"['剧情', '喜剧', '爱情']",['4.6'],['19164'],[' 汉语普通话']
12,[' 中国大陆'],['吴昱翰'],['2018'],['113'],"['黄才伦', '艾伦', '宋阳', '卢靖姗', '沈腾', '韩彦博', '陈冰', '张镨冉', '王宇', '赵雪', '常远', '王成思', '张琛', '魏玮', '陶亮', '朱微玮', '芦莹', '李海银', '何子君', '高海宝', '刘坤', '钱晨光', '乌日塔', '杨洁', '向斐', '何孟卓', '王野苓', '喜子', '张琳']",['李茶的姑妈'],['喜剧'],['4.6'],['212754'],[' 汉语普通话']
53,[' 中国大陆'],['刘仪伟'],['2018'],['99'],"['小沈阳', '陈意涵', '吴樾', '连凯', '罗海琼', '李易祥', '朱云峰', '刘仪伟']",['我说的都是真的'],"['喜剧', '动作', '悬疑']",['4.8'],['7388'],[' 汉语普通话']
26,[' 中国大陆'],['李昕芸'],['2018'],['93'],"['王千源', '袁姗姗', '刘桦', '周游', '周云鹏', '张锦程', '沈腾']",['龙虾刑警'],"['喜剧', '动作', '犯罪']",['4.9'],['47169'],[' 汉语普通话']
42,[' 中国大陆'],['张骁'],['2018'],['104'],"['闫妮', '邹元清', '吴若甫', '吴大维', '耿乐', '张恒', '曾江', '廖学秋', '那威', '吴樾', '曹思达', '李政阳']",['我是你妈'],"['剧情', '喜剧']",['4.9'],['10663'],[' 汉语普通话']
35,[' 中国大陆'],['钱嘉乐'],['2018'],['99'],"['郑伊健', '陈小春', '谢天华', '钱嘉乐', '林晓峰', '曾志伟', '佘诗曼', '张雅玫', '吴永伦']",['黄金兄弟'],"['动作', '犯罪']",['5.0'],['39541'],[' 粤语 / 汉语普通话']
32,[' 中国大陆'],['刘杰'],['2018'],['96'],"['杨幂', '郭京飞', '李鸿其']",['宝贝儿'],['剧情'],['5.2'],['35253'],[' 汉语普通话']
48,[' 中国大陆'],['刘轩狄'],['2018'],['85'],"['尹天照', '林枫烨', '付赫安琪', '王佳希', '楼南光', '雷宇扬', '包小平']",['伏妖白鱼镇2'],"['悬疑', '奇幻']",['5.6'],['472'],[' 汉语普通话']
