,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
4,[' 香港 / 中国大陆'],['黄真真'],['2018'],['109'],"['薛凯琪', '陈意涵', '张钧甯', '迈克·泰森', '王水林', '陈宝山', '阮金红', '范湉湉']",['闺蜜2'],"['喜剧', '爱情']",['2.6'],['17899'],[' 汉语普通话']
3,[' 美国 / 中国大陆'],['史蒂芬·C·米勒'],['2018'],['93'],"['西尔维斯特·史泰龙', '黄晓明', '戴夫·巴蒂斯塔', '杰西·麦特卡尔菲', '杰米·金', '50分', '约翰·威斯利·查特曼', '唐辰瀛', '泰伦·伍德利', '泰勒·乔恩·奥尔森', '提图斯·维里沃', '谢伊·巴克纳', '丽迪雅·赫尔', '阿什利·库萨托', '罗旖凡', '罗温·布赛义德', '贝莉·柯伦', '泽科·扎基', '文森特·杨', '埃里克·纽纳姆', '马克·希克斯', '彼特·温兹', '奚梦瑶', '罗曼·米蒂齐扬', '戈登·迈克尔斯', '婕咪·埃迪', '约瑟夫·布莱克·门泽尔', '乔·吉尔希翁', '阿方索·A·杰克逊', '奥罗拉·卡琳', '德方塔·弗里曼', '科里·温斯顿', '佩里·约翰逊', '麦克·里德', '瑞恩·牛顿', '蒂莫西·米勒', '埃里克·本德罗斯', '德里克·瑞安·杜克', '大卫·邓斯顿', 'J·麦克罗伊']",['金蝉脱壳2：冥府 Escape Plan 2: Hades'],"['动作', '惊悚']",['3.2'],['32111'],[' 英语']
2,[' 美国 / 中国大陆'],['斯蒂文·S·迪奈特'],['2018'],['111'],"['约翰·博耶加', '斯科特·伊斯特伍德', '卡莉·史派妮', '景甜', '查理·戴', '伯恩·戈曼', '张晋', '亚德里亚·霍纳', '菊地凛子', '卡兰·布拉尔', '黄恺杰', '伊万娜·萨赫诺', '新田真剑佑', '吉丽', '雪莉·罗德里格斯', '拉哈特·亚当斯', '列维·米登', '达斯汀·克莱尔', '陈梓童', '于小伟', '钱泳辰', '郭家铭', '蓝盈莹', '金桢勋', '菊池润美', '丹尼尔·弗雷里格尔', '齐柏林·汉密尔顿', '尼克·塔拉贝', '布里德基·萨蒂纳', '小蒂姆·约翰逊', '玛德琳·麦格劳', '乔什·斯坦伯', '斯蒂芬妮·阿琳', '卢克·朱迪']",['环太平洋：雷霆再起 Pacific Rim: Uprising'],"['动作', '科幻', '冒险']",['5.5'],['176577'],[' 英语 / 汉语普通话']
5,[' 日本 / 中国大陆'],"['李豪凌', '易小星', '竹内良贵']",['2018'],['74'],"['坂泰斗', '寿美菜子', '白石晴香', '安元洋贵', '大冢刚央', '长谷川育美', '白客', '彭师欣', '唐雅菁', '陈颖晖', '梁达伟', '林美玉']",['肆式青春 詩季織々'],['动画'],['5.6'],['17118'],[' 汉语普通话 / 日语 / 粤语 / 上海话']
1,[' 美国 / 中国大陆'],['特拉维斯·奈特'],['2018'],['114'],"['海莉·斯坦菲尔德', '小豪尔赫·兰登伯格', '约翰·塞纳', '杰森·德鲁克', '帕梅拉·阿德龙', '斯蒂芬·施耐德', '里卡多·霍约斯', '约翰·奥提兹', '格林·特鲁曼', '兰·卡琉', '格蕾丝·达斯恩妮', '弗里德·杜莱尔', '蓝尼·雅各布森 ', '梅金·普莱斯', '萨钦·巴特', '蒂姆·马丁·格里森', '安东尼奥·查丽蒂', '艾德文·霍德吉', '拉斯·斯兰德', '迪伦·奥布莱恩', '彼特·库伦', '安吉拉·贝塞特', '贾斯汀·塞洛克斯', '大卫·索博洛夫', '格蕾·德丽斯勒', '史蒂夫·布卢姆', '安德鲁·莫尔加多', '威廉·W·巴伯', '罗伯特·切斯纳特', '米歇尔·方', '克里斯蒂安·哈切森', '里克·理查森', '瓦内萨·罗斯', '波士顿·拉什·弗里曼', '托尼·托斯特', '迪娜·特鲁迪', '艾蒂安·维克']",['大黄蜂 Bumblebee'],"['动作', '科幻', '冒险']",['7.0'],['263998'],[' 英语']
0,[' 美国 / 中国大陆'],['鲁本·弗雷斯彻'],['2018'],['112'],"['汤姆·哈迪', '米歇尔·威廉姆斯', '里兹·阿迈德', '斯科特·黑兹', ' 瑞德·斯科特', '珍妮·斯蕾特', '梅洛拉·沃尔特斯', '伍迪·哈里森', '佩吉·陆', '马尔科姆·C·默里', '索佩·阿卢科', '韦恩·佩雷', '米歇尔·李', '库尔特·岳', '克里斯·奥哈拉', '埃米里奥·瑞弗拉', '阿里亚当娜·约瑟夫', '袁之正', '朴云龙', '麦克·勃兰特', '尼克·图恩', '山姆·麦地那', '迪塞尔·马德金斯', '简·麦克尼尔', '维克托·麦凯', '马丁·巴特斯·布拉德福德', '布兰顿·莫拉莱斯', '马修·康威尔', '斯坦·李', '韦德·威廉姆斯', '约瑟夫·阿梅', '威廉·W·巴伯', '玛塞拉·布拉吉奥', '卡特·伯奇', '克里斯蒂安·康佛瑞', '詹姆斯·富尔特斯', '丹妮拉·加斯基', '约翰·盖蒂尔', '艾米丽塔·T·冈萨雷斯', '杰克·汉森', '安东尼·B·哈里斯', '卡茜·亨德利', '罗恩·彼得·琼斯', '霍梅洛·洛佩兹', '万恩·姆约维奇']",['毒液：致命守护者 Venom'],"['动作', '科幻', '惊悚']",['7.2'],['551133'],[' 英语 / 汉语普通话']
