地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 芬兰'],['Klaus Härö'],['95'],['09'],"['Heikki Nousiainen', 'Amos Brotherus', 'Pirjo Lonka', 'Stefan Sauk', 'Jakob Öhrman', 'Eero Ritala', 'Yuha Pihanen']",['Tuntematon mestari'],['剧情'],[''],[],[' 芬兰语']
[' 芬兰'],['Paavo Westerberg'],['125'],['01'],"['Kim Bodnia', 'Matleena Kuusniemi', 'Samuli Edelmann', 'Paavo Westerberg']",['小提琴家 Viulisti'],['剧情'],[''],[],[' 芬兰语 / 英语']
[' 芬兰'],['蒂娜·里米'],['118'],['08'],"['艾丽娜·克尼赫蒂莱', 'Mari Perankoski', 'Jani Volanen', 'Satu Tuuli Karhu', 'Iikka Forss']","['开心点，糟老头 Ilosia aikoja, Mielensäpahoittaja']","['剧情', '喜剧']",[''],[],[' 芬兰语 / 法语']
[' 芬兰 / 瑞典'],['西莫·哈林恩'],['104'],['03'],"['劳拉·布林', 'David Nzinga', '萨穆利·瓦拉莫', 'Andreas af Enehjelm', 'Sara Paavolainen', '约翰内斯·霍洛佩宁', 'Lauri Untamo']",['三个“鬼”男人 Kääntöpiste'],"['剧情', '惊悚']",[''],[],[' 芬兰语 / 瑞典语']
[' 芬兰'],"['Ville Väisänen', 'Tapio Kauma']",[],['09'],"['Alex Barck', 'Viljami Packalen', 'Jussi Nousiainen', 'Tapio Kauma', 'Ville Väisänen', 'Niko Hill', 'Heikki Kauma']",['药物试验 Lääkekoe'],"['动作', '悬疑', '恐怖']",[''],[],[' 芬兰语']
[' 冰岛 / 芬兰 / 德国'],['Baldvin Zophoníasson'],['136'],"['09', '09']","['Björn Stefánsson', 'Atli Oskar Fjalarsson', 'Þorsteinn Bachmann', 'Sveinn Ólafur Gunnarsson', 'Haraldur Stefansson', 'Lára Jóhanna Jónsdóttir']",['让我降落 Lof mér að falla'],['犯罪'],[''],[],[' 冰岛语']
[' 芬兰 / 瑞典'],['Heikki Kujanpä'],['103'],['03'],"['托米·艾荣恩', '韦萨·维耶里科', 'Jussi Nikkilä', 'Martti Suosalo', '亚尼·沃拉宁', 'Leena Pöysti']",['芬兰最有趣的人 Suomen hauskin mies'],"['剧情', '历史', '战争']",[''],[],[' 芬兰语 / 德语']
[' 芬兰 / 荷兰 / 瑞典'],['塞尔玛·韦勒嫩'],['103'],"['09', '10']","['菲拉·维塔拉', '威勒·哈派塞罗', 'Katja Kukkola', 'Rosa Honkonen', 'Juha Ruokola', 'Jere Ristseppä', 'Anton Kettunen', 'Abshir Sheik Nur']",['愚蠢成人心 Hölmö nuori sydän'],['剧情'],[''],[],[' 芬兰语']
[' 芬兰'],['Timo Koivusalo'],['119'],['10'],"['劳瑞·提卡宁', 'Jonna Järnefelt', '韦萨·维耶里科', 'Ilkka Villi', '玛拉·毛米瓦拉', 'Jemina Sillanpää', 'Martti Suosalo', 'Saga Sarkola']",['奥拉·维维塔 Olavi Virta'],"['剧情', '传记', '历史']",[''],[],[' 芬兰语']
[' 芬兰'],['Markku Pölönen'],['108'],['10'],"['Oona Airola', 'Sanna-Kaisa Palo', 'Hannu-Pekka Björkman', 'Marjaana Maijala', 'Antti Virmavirta', 'Marja Packalén', 'Konsta Laakso', 'Mika Nuojua', 'Arto Heikkilä']",['Oma maa'],"['剧情', '爱情', '历史']",[''],[],[' 芬兰语']
[' 芬兰'],['安娜·埃里克森'],['90'],"['09', '09']","['安娜·埃里克森', 'Gail Ferguson', 'Petri Salo', 'Axel Sutinen']",['M'],['悬疑'],[''],[],[' 英语']
[' 芬兰'],['Toni Majaniemi'],[],[],"['Raimo Grönberg', 'Jorma Markkula', 'Veera Degerholm']",['Kontakti'],"['剧情', '犯罪']",[''],[],[' 芬兰语']
