,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
1,[' 英国'],['曼迪·弗莱彻'],['2018'],['95'],"['比蒂·埃德蒙森', '艾德·斯克林', '米兰卡·布鲁克斯', '杰玛·琼斯', '切瑞·朗吉', '艾米丽·阿塔克', '彼得·戴维森', '艾米莉亚·琼斯', '珍妮弗·桑德斯', '阿德里安·斯卡伯勒', '伯纳德·克理宾斯']",['我的冤家是条狗 Patrick'],"['喜剧', '家庭']",['6.4'],['7318'],[' 英语']
0,[' 英国'],['大卫·斯特登'],['2018'],['85'],"['约瑟夫·梅', '泰莉莎·加拉赫', '凯瑞·莎勒', '大卫·麦金', '金宝·张', '约翰·哈斯勒', '彼得·安德烈', '蒂娜·德赛', '露西·蒙格马利']",['托马斯大电影之世界探险记 Thomas &amp; Friends: Big World! Big Adventures! The Movie'],"['动画', '儿童']",['7.1'],['1181'],[' 英语']
3,[' 英国'],['安娜贝尔·杨科尔'],['2018'],['106'],"['安娜·帕奎因', '格雷戈尔·塞尔科克', '尤安·梅森', '荷丽黛·格兰杰', '劳伦·莱尔', '凯特·迪基']",['告诉蜜蜂 Tell It to the Bees'],"['剧情', '同性']",['7.5'],['1977'],[' 英语']
2,[' 英国'],['巴巴拉·威尔希尔'],['2018'],['30'],"['史蒂夫·佩姆伯顿', '里斯·谢尔史密斯', '斯蒂芬妮·科尔', '罗宾·贝里', '里奇·基伯', '丹尼斯·劳森']",['9号秘事 万圣节特别篇 Inside No. 9  Dead Line'],['喜剧'],['8.6'],['15870'],[' 英语']
