地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 阿根廷 / 巴西'],['安娜·卡兹'],['103'],['07'],['梅赛黛斯·莫朗'],['只有弗洛 Sueño Florianópolis'],['喜剧'],[''],[],[' 西班牙语 / 葡萄牙语']
[' 阿根廷'],['Juan Villegas'],[],"['04(阿根廷)"">2018']",[],['Las Vegas'],[],[''],[],[]
[' 西班牙 / 阿根廷'],['Igor Legarreta'],[],['02'],"['Eneko Sagardoy', '米奇·艾斯巴尔贝', '安东尼奥·德琴特', '华金·克莱门特', 'Eduardo Blanco', '伊西娅尔·艾斯普鲁', 'Mario Pardo']",['Cuando dejes de quererme'],"['剧情', '惊悚']",[''],[],[' 西班牙语']
[' 阿根廷 / 法国'],['Alessia Chiesa'],[],"['02(德国)"">2018']",['Mila Marchisio'],['无尽的日子 El día que resistía'],[],[''],[],[' 西班牙语']
[' 阿根廷'],['Gustavo Biazzi'],[],['01'],"['Agustín Avalos', 'Bárbara Hobecker', 'Ana Clara Lasta,']",['浪荡儿 Los Vagos'],['剧情'],[''],[],[' 西班牙语']
[' 阿根廷'],['Nestor Frenkel'],[],[],[],['Todo el año es navidad'],[],[''],[],[]
[' 阿根廷'],"['Diego Corsini', 'Andy Caballero']",['93'],[],"['Franco Masini', 'Yamila Saud', 'Facundo Gambandé', ""Victorio D'Alessandro"", 'Andrea Frigerio', 'Gerardo Romano']",['只有爱 Solo el Amor'],"['爱情', '音乐']",[''],[],[' 西班牙语']
[' 阿根廷 / 西班牙'],['Francisco Marise'],[],[],[],['为了战争 PARA LA GUERRA'],[],[''],[],[]
[' 阿根廷'],['尼卡诺尔·罗瑞提'],[],['01'],"['Daniel Aráoz', 'Naiara Awada', 'Andres Bagg']",['27岁俱乐部 27 El Club De Los Malditos'],"['喜剧', '动作', '犯罪']",[''],[],[]
[' 阿根廷'],['阿尔曼多·博'],[],"['05', '05']","['古勒莫·法兰塞拉', '卡拉彼德森', 'Gloria Carrá', '马塞洛·索比奥托']",['动物本能 Animal'],"['惊悚', '犯罪']",[''],[],[' 西班牙语']
[' 阿根廷'],['INÉS MARÍA BARRIONUEVO'],[],"['09(圣塞巴斯蒂安电影节)"">2018']",['Umbra Colombo'],['朱莉娅和狐狸 JULIA Y EL ZORRO'],[],[''],[],[' 西班牙语']
[' 墨西哥 / 阿根廷'],['Marcos Bucay'],['50'],['10'],"['Benjamín Alfonso', 'Marcela Alvarez', 'Emilia Claudeville', '杰昆·费雷拉', 'Sol Gaschetto', 'Mauricio Llera']","['乌鸦俱乐部：我, 波特罗 I, Potro']",['喜剧'],[''],[],[' 西班牙语']
[' 阿根廷'],['卡洛斯·索林'],['100'],['06'],"['维多利亚·亚旺达', '地亚哥·詹蒂莱', 'Joel Noguera', '安娜·卡兹', 'Gustavo Daniele', 'Emilce Festa']",['乔尔 Joel'],['剧情'],[''],[],[' 西班牙语']
[' 阿根廷'],['Marcelo Briem Stamm'],['89'],['03'],"['胡安·曼努埃尔·马蒂诺', 'Charly Etchévers', 'Flor Dragonetti']",['我们仨 Somos tr3s'],"['剧情', '同性']",[''],[],[' 西班牙语']
[' 阿根廷'],['Juan Pablo Kolodziej'],['108'],"['11(阿根廷)"">2018']","['杰拉丁·卓别林', 'Juana Viale', '玛丽娅·玛努尔', 'Hugo Arana', '哈维尔·多罗拉斯', 'Antonio Birabent', 'Arturo Puig']",['曲径 Camino Sinuoso'],"['剧情', '惊悚']",[''],[],[' 西班牙语']
[' 阿根廷'],['Juan Vera'],['136'],[],"['里卡多·达林', '梅赛黛斯·莫朗']",['未料之爱 El amor menos pensado'],"['喜剧', '爱情']",[''],[],[' 西班牙语']
[' 阿根廷'],['Albertina Carri'],[],[],"['Christina Banegas', 'Andres Ciavaglia', '索菲亚·哥拉', 'Mijal Katzowicz', 'Javier Lorenzo', 'Canela M.', 'Carla Morales Ríos', 'Mar Morales', 'Ivanna Colona Olsen', '艾丽卡·里瓦斯', 'Disturbia Rocío', 'Rana Rzonscinsky', 'Violeta Valiente']",['火的女儿 Las hijas del fuego'],['剧情'],[''],[],[' 西班牙语']
