地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 阿尔巴尼亚 Albania / 法国 / 希腊 Greece'],['Bujar Alimani'],['77'],['10'],"['Viktor Zhusti', 'Xhevdet Ferri', 'Ndriçim Xhepa', 'Richard Sammel']",['The Delegation'],['剧情'],[''],[],[' 阿尔巴尼亚语  Albanian']
