,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
3,[' 印度'],['维贾伊·克利须那·阿查里雅'],['2018'],['164'],"['阿米尔·汗', '卡特莉娜·卡芙', '阿米达普·巴强', '劳埃德·欧文', '阿明·阿卜杜勒·奎德', '法缇玛·萨那·纱卡', '洛尼特·罗伊', '杰奇·史洛夫', '谢恩·约翰·克鲁格', '巴拉特·巴蒂', '曼吉特·辛格', '乔·阿泽帕迪', '穆罕默德·齐尚·艾布', '瑟仁德·帕尔', '沙棘·乔杜里', '罗曼·扬科维奇']",['印度暴徒 Thugs of Hindostan'],"['喜剧', '动作', '冒险']",['5.9'],['19871'],[' 印地语']
2,[' 印度'],['西达夫·马贺拉'],['2018'],['120'],"['拉妮·玛克赫吉', '内拉吉·卡比', '萨钦', '苏普丽雅·皮尔加卡尔', '罗特·萨拉夫', '维克拉姆·戈克哈尔', '雷伊·舒克拉', '阿西夫·巴斯拉', '加纳特·拉玛妮', '侯赛因·达拉尔', '伊万·罗德里格斯', '坤纳·斯内德', '哈许‧梅尔', '什库马尔·苏布拉马尼亚姆']",['嗝嗝老师 Hichki'],"['剧情', '喜剧']",['7.5'],['51499'],[' 印地语 / 英语']
1,[' 印度'],['R·巴尔基'],['2018'],['140'],"['阿克谢·库玛尔', '拉迪卡·艾普特', '索娜姆·卡普尔', '乔蒂·苏巴', '森尔·辛', '阿米达普·巴强', '雷·拉维']",['印度合伙人 Padman'],"['剧情', '喜剧', '传记']",['7.7'],['57153'],[' 印地语']
0,[' 印度'],['斯里兰姆·拉格万'],['2018'],['139'],"['阿尤斯曼·库拉纳', '塔布', '拉迪卡·艾普特', '安尔·德霍万', '马纳夫·维吉', '阿什维尼·卡尔塞卡', '查亚·卡达姆', '萨基尔·侯赛因', '拉什米·阿格德卡', '莫希尼·凯瓦拉曼']",['调音师 Andhadhun'],"['喜剧', '悬疑', '惊悚', '犯罪']",['8.3'],['423609'],[' 印地语']
