,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
1,[' 法国 / 西班牙 / 罗马尼亚 / 美国 / 比利时'],['雅克·欧迪亚'],['2018'],['121'],"['约翰·C·赖利', '杰昆·菲尼克斯', '杰克·吉伦哈尔', '里兹·阿迈德', '卡罗尔·凯恩', '鲁特格尔·哈尔', '克瑞德·布拉顿', '约翰内斯·豪克尔·约翰内森', '尼尔斯·阿贺斯图普', '莱克茜·本博-哈特', '丽贝卡·鲁特', '菲利普·罗施', '邓肯·拉克鲁瓦', '伊恩·雷迪丁顿', '阿尔多·马兰']",['希斯特斯兄弟 The Sisters Brothers'],"['犯罪', '西部', '冒险']",['7.7'],['8210'],[' 英语']
0,[' 美国'],"['伊桑·科恩', '乔尔·科恩']",['2018'],['133'],"['哈利·米尔林', '佐伊·卡赞', '连姆·尼森', '詹姆斯·弗兰科', '大卫·克鲁霍尔特兹', '汤姆·威兹', '克兰西·布朗', '蒂姆·布雷克·尼尔森', '布莱丹·格里森', '比尔·赫克', '斯蒂芬·鲁特', '泰恩·黛莉', '拉尔夫·伊内森', '切尔西·罗斯', '绍尔·鲁宾内克', '琼乔·奥雷尔', '马修·维利希', '杰西·卢肯', '保罗·瑞', '葛人杰·海恩斯', '杰弗森·梅斯', '山姆·狄龙', '比利·洛克伍德', '汤姆·普罗克特', 'E·E·贝尔', '丹尼·麦卡锡', '杰克莫·巴泽尔', '伊索·阿克瑞恩']",['巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs'],"['喜剧', '歌舞', '西部']",['8.5'],['55147'],[' 英语']
