,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
0,[' 英国'],['大卫·斯特登'],['2018'],['85'],"['约瑟夫·梅', '泰莉莎·加拉赫', '凯瑞·莎勒', '大卫·麦金', '金宝·张', '约翰·哈斯勒', '彼得·安德烈', '蒂娜·德赛', '露西·蒙格马利']",['托马斯大电影之世界探险记 Thomas &amp; Friends: Big World! Big Adventures! The Movie'],"['动画', '儿童']",['7.1'],['1181'],[' 英语']
1,[' 中国大陆'],['霍猛'],['2018'],['93'],"['杨太义', '李云虎 ', '万众 ', '聂栋才 ']",['过昭关'],"['剧情', '家庭', '儿童']",['7.5'],['3238'],[' 河南方言']
