地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 美国'],"['Robert Deaton', 'George Flanigen']",['110'],['08'],"['加瑞特·迪拉胡特', '约翰·C·麦金雷', 'Jlynn Johnson', 'Brogan Hall', 'Roy Oraschin']",['上场队员 Benched'],"['剧情', '运动']",[''],[],[' 英语']
[' 美国'],[],[],['08'],"['Justin Gaethje', 'James Vick', 'Michael Johnson', 'Andre Fili', 'Cortney Casey', 'Angela Hill', 'Jake Ellenberger', 'Bryan Barberena', 'John Moraga', 'Deiveson Figueiredo', 'Eryk Anders', 'Tim Williams']",['UFC Fight Night 135：盖基 vs 维克 UFC Fight Night 135: Gaethje vs. Vick (2018)'],['运动'],[''],[],[' 英语']
[' 日本'],['中山節夫'],['102'],['02'],"['渡边佑太朗', '舟津大地', '宇梶刚士', '宫崎美子', '芋生悠', '山田杏奈', '佐佐木萌咏', '柴田杏花', '林遣都']",['棒球部员，站在戏剧的舞台上！ 野球部員、演劇の舞台に立つ！'],"['剧情', '运动']",[''],[],[' 日语']
[' 美国'],[],[],['09'],"['Thiago Santos', 'Eryk Anders', 'Alex Oliveira', 'Carlo Pedersoli Jr.', 'Sam Alvey', 'Antonio Rogerio Nogueira', 'Andre Ewell', 'Renan Barão', 'Randa Markos', 'Marina Rodriguez']",['UFC Fight Night：桑托斯 vs. 安德斯 UFC Fight Night: Santos vs. Anders'],['运动'],[''],[],[' 英语']
[' 美国'],[],[],['08'],"['T.J. Dillashaw', 'Cody Garbrandt', 'Demetrious Johnson', 'Henry Cejudo', 'Thiago Santos', 'Kevin Holland', 'Polyana Viana', 'J.J. Aldrich', 'Cub Swanson', 'Renato Moicano']",['UFC 227:迪拉肖VS加布兰特 2 UFC 227: Dillashaw vs. Garbrandt 2'],['运动'],[''],[],[' 英语']
[' 美国'],[],[],['06'],"['Robert Whittaker', 'Yoel Romero', 'Rafael dos Anjos', 'Colby Covington', 'Holly Holm', 'Megan Anderson', 'Andrei Arlovski', 'Tai Tuivasa', 'C.M. Punk', 'Mike Jackson']",['UFC 225:惠特克VS罗梅罗 UFC 225: Whittaker vs. Romero 2'],['运动'],[''],[],[' 英语']
[' 日本'],[],[],[],['羽生结弦'],['Continues ～with Wings～'],['运动'],[''],[],[' 日语']
[' 美国'],[],[],['12'],"['Max Holloway', 'Brian Ortega', 'Valentina Shevchenko', 'Joanna Jedrzejczyk']",['UFC 231: 霍洛威 vs. 奥尔特加 UFC 231: Holloway vs. Ortega'],['运动'],[''],[],[' 英语']
[' 土耳其'],['Umut Aral'],[],['09'],[],['好游戏 İyi Oyun'],['运动'],[''],[],[' 土耳其语']
[' 美国'],[],[],['07'],"['Stipe Miocic', 'Daniel Cormier', 'Max Holloway', 'Brian Ortega', 'Francis Ngannou', 'Derrick Lewis']",['UFC 226:  米欧奇 vs.科米尔 UFC 226: Miocic vs. Cormier'],['运动'],[''],[],[' 英语']
[' 澳洲 Australia'],['Clay Glen'],[],['03'],"['凯莉·伯格伦德', 'Emily Morris', 'Terry Rogers', 'Jess Kuss', 'Ruth Natalie Fallon']",['勇夺金牌 going for gold'],"['剧情', '运动']",[''],[],[' 英语']
[' 美国'],['凯文·史密斯'],[],[],[],['Hit Somebody'],"['剧情', '运动']",[''],[],[' 英语']
[' 巴西 Brazil'],['若瑟·阿尔瓦亨伽·朱尼尔'],['120'],['09'],"['丹尼尔·德·奥利维拉', '欧斯玛·普拉多', 'Ravel Andrade', 'Spencer Callahan', '桑德拉·科维洛尼', 'J·G·富兰克林', '克莉·弗雷塔斯', '里卡多·盖利', '米格尔·皮涅罗', 'Leandro Santanna', '塞缪尔·托莱多', '克里斯蒂安诺·托黒昂']",['决胜十秒钟 10 Segundos para Vencer'],"['剧情', '运动']",[''],[],[' 葡萄牙语 Portuguese']
[' 中国大陆'],['王岽鉴'],['73'],['04'],"['何奉天', '孙瑜', '潘昶鸣', '盛路悦']",['热血跨男'],"['剧情', '喜剧', '爱情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['陈小桃'],['80'],[],"['李莎旻子', '李祥祥']",['进击少女'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['安东尼·希科克斯'],[],[],"['Toru Uchikado', '吴育刚', 'Yuecheng Yao', 'Edward Zo', 'Shawn Felipe', 'Nittin Wang', '丹特·巴斯克', 'Keli Price', 'Yaara Benbenishty', '丹尼尔·洛根', 'Maurice Hake', 'Jose Carlos Davila Torres', 'Natalia Diniz', '大卫·理柏', '杰森·弗兰克']",['黑马 Underdogs Rising'],"['冒险', '运动']",[''],[],[' 英语']
[' 美国'],['Rob Smat'],[],[],"['吉姆·奥希尔', '埃里克·尼尔森', '泰勒·佩雷斯', '布拉德·利兰', 'Kristos Andrews', 'Sainty Nelsen', 'Chelly', 'Daniel Covin', 'Aaron N. Martin', 'Deanne Lauvin', '小弗莱德·托利维']",['The Last Whistle'],"['剧情', '运动']",[''],[],[' 英语']
[' 美国'],['Eduardo Castrillo'],[],[],"['Tony Todd', 'Clifton Powell', 'Miguel A. Núñez Jr.', 'See full cast & crew']",['价值 Worth'],['运动'],[''],[],[' 英语']
[' 中国大陆'],['刘信义'],['93'],[],['孔令丰'],['笼斗士'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 多米尼加共和国'],['Tabaré Blanchard'],['96'],"['02', '04']","['Manny Perez', 'Pepe Sierra', 'Richard Douglas', 'Ovandy Camilo', 'Riccardo Bardellino']",['Veneno'],"['剧情', '动作', '运动']",[''],[],[' 西班牙语']
[' 英国'],['亚历山大·库珀'],['105'],['04'],"['Janine Nerissa', 'Simon DeSilva', '亚历山大·库珀']",['山道 Sandow'],"['剧情', '运动']",[''],[],[' 英语']
[' 美国'],[],[],['07'],"['何塞普·瓜迪奥拉', '尤尔根·克洛普', '米克尔·阿尔特塔', '萨迪奥·马内', '穆罕默德·萨拉赫']",['2018年国际冠军杯 曼城VS利物浦 International Champions Cup 2018: Manchester City vs. Liverpool FC'],['运动'],[''],[],[' 英语']
[' 美国'],[],[],['07'],"['尤尔根·克洛普', '丹尼尔·斯图里奇', '谢尔丹·沙奇里', '何塞·穆里尼奥', '穆罕默德·萨拉赫']",['2018年国际冠军杯 利物浦VS曼联 International Champions Cup - 2018 - Liverpool FC vs. Manchester United FC'],['运动'],[''],[],[' 英语']
[' 美国'],['彼得·休伊特'],['85'],['11'],"['梅里特·帕特森', '安德鲁·库珀', 'Brittany Bristow']",['皇宫圣诞节 Christmas at the Palace'],"['喜剧', '爱情', '运动']",[''],[],[' 英语']
[' 土耳其'],['Ahmet Katiksiz'],[],['12'],"['Ekin Koç', 'Farah Zeynep Abdullah', 'Fikret Kuskan', 'Sibel Tasçioglu', 'Ali Seckiner Alici', 'Serkan Ercan', 'Erdem Akakçe', 'Sekvan Serinkaya', 'Merve Altinkaya', 'Melis Sezen', 'Mert Denizmen', 'Senay Dede', 'Oguz Kara', 'Nurhan Özenen', 'Burak Tamdogan']",['我们的冠军 Bizim Için Sampiyon'],"['剧情', '爱情', '运动']",[''],[],[' 土耳其语']
[' 中国大陆'],['何龙'],['85'],['10'],"['魏群', '李永鑫', '肖茜', '李田禹']",['甲A风云之辣球'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 美国 / 巴西 BRAZIL'],['Ramazan Nanayev'],[],[],"['Dan Alexander', 'Pascale Seigneurie', 'Mussunzinho', 'Alexander Rapoport']",['奥林匹亚之路 Roads to Olympia'],"['剧情', '运动']",[''],[],[]
[' 美国'],['Michael Dweck'],['74'],['01'],"['Tim Mulqueen', 'Pastor Scott Kraniak', 'C.J. Zakowski', 'Rick Todd', 'Larry Oxman', 'Mike Cappiello', 'Marty Himes', 'Jack Handley Jr', 'George Muse', 'Jim Cromarty', 'Bob Finan', 'Charlie Zakowski', 'Blaise Walkowiak']",['最后的比赛 The Last Race'],['运动'],[''],[],[' 英语']
[' 美国'],['理查德·布莱克'],['89'],['01'],"['Brady Tutton', '理查德·布莱克', 'Allison Belmont', 'Leah Schiman']",['火箭男孩 The Rocket'],"['家庭', '运动']",[''],[],[' 英语']
[' 中国大陆'],['李松泽'],['104'],['03'],"['叶山豪', '童苡萱', '于效辰']",['尾牌Q1冰速传说'],"['剧情', '动作', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['董伟'],['70'],['09'],"['周艺轩', '提迪蓬·德查阿派坤', '钟一宪', '刘家乐', '宋周玲', '沙妍伶', '高维蔓', '柯以敏', '石班瑜']",['脱泳而出'],"['喜剧', '运动']",[''],[],[' 汉语普通话']
[' 印度'],['Shaad Ali'],['131'],['07'],"['Diljit Dosanjh', 'Tapsee Pannu', '安加德·贝迪', '维贾伊·拉齐', '萨提许·卡素吉', 'Danish Husain', 'Sidharth Shukla', 'Jasmin Bajwa', 'Kulbhushan Kharbanda']",['索尔玛 Soorma'],"['传记', '运动']",[''],[],[' 印地语']
[' 韩国'],['吴篾'],['110'],['11'],"['全慧彬', '文喜京', '이경준', '연준', '강래연', '하석민']",['人鱼传说 인어전설'],"['剧情', '喜剧', '运动']",[''],[],[' 韩语']
[' 澳大利亚'],['瑞切尔·格里菲斯'],[],[],"['泰莉莎·帕尔墨', '山姆·尼尔', '杰基·韦佛']",['奔跑女孩 Ride Like A Girl'],"['剧情', '传记', '运动']",[''],[],[' 英语']
[' 美国'],[],['90'],['07'],['尤尔根·克洛普'],['International Champions Cup 2018: Borussia Dortmund vs. Liverpool FC'],['运动'],[''],[],[' 英语']
[' 西班牙'],['米格尔·安赫尔·拉马塔'],['103'],['08'],"['Julio Bohigas-Couto', '米伦·梅耶', '冬妮·阿科斯塔']",['足球运动员 Los Futbolísimos'],"['喜剧', '运动']",[''],[],[' 西班牙语']
[' 沙特阿拉伯'],[],['300'],['04'],"['Adam Scherr', 'Brock Lesnar', 'Allen Jones']",['WWE 超级皇家大战 2018 WWE Greatest Royal Rumble'],"['动作', '运动']",[''],[],[' 英语']
[' 美国'],[],[],['07'],"['Stipe Miocic', 'Daniel Cormier', 'Max Holloway', 'Brian Ortega', 'Francis Ngannou', 'Derrick Lewis']",['UFC 226:  米欧奇 vs.科米尔 UFC 226: Miocic vs. Cormier'],['运动'],[''],[],[' 英语']
[' 日本'],['濑濑敬久'],['189'],['07'],"['木龙麻生', '东出昌大', '韩英惠', '宽一郎', '井浦新', '涩川清彦', '山中崇', '大西信满', '嘉门洋子', '大西礼芳', '山田真步', '岛田久作', '菅田俊', '宇野祥平', '岭豪一', '筱原笃', '川濑阳太', '永濑正敏']",['菊与断头台 菊とギロチン -女相撲とアナキスト-'],"['剧情', '古装', '运动']",[''],[],[' 日语']
[' 法国'],['Julien Hallard'],['90'],['04'],"['凡妮莎·吉德', '马克斯·布博里尔', '索莱娜·里戈', '格雷戈里·加迪诺尔', '莎拉·苏克', '布鲁诺·洛歇', 'Wilfred Benaïche', '卢德维克·伯特希尔克']",['躁起来吧姑娘们 Comme des garçons'],"['喜剧', '运动']",[''],[],[' 法语']
[' 中国大陆'],['高力强'],['95'],['11'],"['滕飞', '高海诚', '华栖龙', '王勇']",['侠骨钢拳'],"['剧情', '动作', '爱情', '历史', '战争', '运动']",[''],[],[' 汉语普通话']
[' 美国 / 沙特阿拉伯 Saudi Arabia'],['Aymen Khoja'],['92'],['03'],"['帕特里克·法比安', 'Amir El-Masry', 'Ayman Samman', '康纳·戴尔·里奥', 'Ines Milans', 'Bryan Jordan', 'Rana Ashuri']",['足球使命 Shoot'],"['剧情', '运动']",[''],[],[' 英语']
[' 中国大陆'],"['韩旭', '刘玮']",['75'],['06'],"['龚子棋', '蒋林伶', '李宁', '傅晓', '千喆']",['搏击少年'],"['动作', '爱情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['刘骏'],['90'],['08'],"['禹祥', '绿绮', '瀚墨', '囧森瑟夫', 'KIKI', '莫谦']",['足球王者'],"['动画', '运动']",[''],[],[' 汉语普通话']
[' 冰岛'],['Bragi Hinriksson'],['97'],['03'],"['约翰·G·约翰森', 'Baldur Björn Arnarsson', 'Viktor Benóný Benediktsson', 'Þórður Kalman Friðriksson', 'Óli Gunnar Gunnarsson', 'Egill Helgi Guðjónsson', 'Stefán Bogi Guðjónsson', 'Páll Steinar Guðnason', 'Gunnar Hansson', 'Arnar Harðarson', 'Sigurður Kári Harðarson', 'Ísey Heiðarsóttir', 'Katrín Ynja Hrafnkelsdóttir', 'Þórður Hólm Hálfdánarson']",['猎鹰队 Víti í Vestmannaeyjum'],"['剧情', '喜剧', '家庭', '运动']",[''],[],[' 冰岛语']
[' 印度'],['Zakariya'],['123'],['03'],"['Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan']",['异国情谊 സുഡാനി from നൈജീരിയ'],"['喜剧', '运动']",[''],[],[' 马拉雅拉姆语']
[' 伊朗'],['苏海尔·贝拉吉'],['88'],['02'],"['巴兰·科萨里', '阿米尔·扎迪迪', 'Leili Rashidi', 'Hoda Zeinolabedin', '萨哈尔·多拉沙西']",['铿锵玫瑰 عرق سرد'],"['剧情', '运动']",[''],[],[' 波斯语']
[' 中国大陆'],['吴奇'],['84'],['11'],"['宝弟', '张浩宇', '徐梦逾', '金尤美', '李人杰', '佟小虎', '庄毅']",['羽球英雄'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['王岽鉴'],['82'],['03'],"['莫寒', '刘炅然', '郝婉晴']",['倔强甜心'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['张兢耀'],['63'],['06'],"['吴悠', '阿伦·艾弗森', '头盔天极', '刘扬', '蔡荣', '张阳阳', '囚徒']",['晃过上帝之占地为王'],"['剧情', '喜剧', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['季钢'],['85'],['03'],"['黄俊捷', '魏晚秋', '闫露娢', '陈诚', '李冠星', '钟正', '罗家英', '于嘉', '黑文', '张美娥', '陆婷玉']",['青春24秒'],"['爱情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['张亚海'],['90'],['02'],"['申屠韩茜', '张永达', '李凤鸣', '黄霆', '郭泱', '宗峰岩']",['我和“叛徒”老爸'],"['剧情', '儿童', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['梁田耒'],['86'],[],"['杨杏', '迪惹奭朅', '陈定伟', '陈萍']",['起点'],"['剧情', '动作', '运动']",[''],[],[' 汉语普通话']
[' 美国'],[],[],['10'],"['Conor McGregor', 'Khabib Nurmagomedov']",['UFC 229:卡哈比 vs 麦格雷戈 UFC 229: Khabib vs McGregor'],['运动'],[''],[],[' 英语']
[' 印度'],['Arunraja Kamaraj'],['145'],['12'],['艾西瓦娅·拉杰什'],['加纳 Kanaa'],['运动'],[''],[],[' 泰米尔语']
[' 中国大陆'],['张兢耀'],['70'],['07'],"['吴悠', '刘扬', '张阳阳', '胡雪儿', '张艺奥']",['晃过上帝之生命之杯'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['陈博'],['90'],['10'],"['叶斯琦', '赫林', '李炎欣', '温航']",['浪花少女'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 加拿大 Canada'],['Joseph Procopio'],['85'],['03'],"['西恩·奥斯汀', 'Chloe Rose', '格雷格·霍瓦尼西安']",['电竞英雄 eHero'],"['剧情', '运动']",[''],[],[' 英语']
[' 中国大陆'],['程远'],['92'],[],"['魏小欢', '薛祺', '张帆', '王美英', '赵诗朦', '龙昇', '王心海']",['八角笼'],"['剧情', '动作', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['孙汀颜'],['81'],['03'],"['朱雀', '赵俊珺', '姬云潇', '王天放', '孙启瑜']",['边境毒战'],"['剧情', '犯罪', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['程远'],['92'],[],"['魏小欢', '薛祺', '张帆', '王美英', '赵诗朦', '龙昇', '王心海']",['八角笼'],"['剧情', '动作', '运动']",[''],[],[' 汉语普通话']
[' 澳大利亚'],['西蒙·贝克'],['115'],"['05', '06']","['西蒙·贝克', '伊丽莎白·德比茨基', '理查德·劳斯伯格', '瑞切尔·布莱克']",['呼吸 Breath'],"['剧情', '运动']",[''],[],[' 英语']
[' 中国大陆'],['张兢耀'],['80'],['07'],"['吴悠', '阿伦·艾弗森', '头盔天极', '刘扬', '蔡荣', '张阳阳']",['晃过上帝之重返街头'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 中国大陆'],['吴琼'],['87'],['12'],"['阳蕾', '郑晓甫', '郑歌', '赵津生']",['拳职妈妈'],"['剧情', '运动']",[''],[],[' 汉语普通话']
[' 美国'],"['Bill Belichick', 'Doug Pederson']",[],['02'],"['汤姆·布拉迪', 'Carson Wentz', '贾斯汀·汀布莱克']",['第五十二届超级碗 Super Bowl LII'],['运动'],[''],[],[' 英语']
[' 澳大利亚'],['Mark Grentell'],['103'],"['08', '08']","['Damian Callinan', '凯特·马尔瓦尼', '约翰·霍华德', '费萨尔·巴齐', 'Rafferty Grierson', 'Josh McConville']",['合并 The Merger'],"['剧情', '喜剧', '运动']",[''],[],[' 英语']
[' 美国'],['Sabyn Mayfield'],[],[],"['波伊德·霍布鲁克', 'Kelly Pavlik']",['The Ghost of Kelly Pavlik'],['运动'],[''],[],[' 英语']
