,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
124,[' 美国'],['菲力斯·范·古宁根'],['2018'],['120'],"['史蒂夫·卡瑞尔', '蒂莫西·柴勒梅德', '毛拉·蒂尔内', '克里斯蒂安·康佛瑞', '凯特琳·德弗', '艾米·莱安', '斯戴芬妮·斯考特', '朱利安·沃克斯', '杰克·迪伦·格雷泽', '艾米·福赛思', '安德烈·罗佑 ', '曼迪娅·弗罗里', '蒂莫西·赫顿', '爱德华德·弗莱彻', '丽莎·盖伊·汉密尔顿', '迈克尔·帕特里克·麦克吉尔', '汤姆·蔡', '山姆·狄龙', '埃米·阿奎诺', '汤姆·贝耶', '朱利安·克鲁瑟', '约翰·洛巴托', '安东尼·斯诺', '艾蒂安·维克', '大卫·门登霍尔', 'Oakley Bull', 'Kue Lawrence', 'Ricky Low', 'Mary Pat Farrell', '杰夫·阿德勒', 'Sasha Kelly Jackson', 'Carlton Wilborn', 'Nikki Snipper', 'Martha T. Newman', 'Brooklin Thacher', 'Frederick Lawrence', 'Anastasia Leddick', 'Minerva García', 'Seann Gallagher', '罗德尼·J·霍布斯']",['漂亮男孩 Beautiful Boy'],['剧情'],['6.2'],['7452'],[' 英语']
135,[' 日本'],['大友启史'],['2018'],[],"['佐藤健', '高桥一生', '黑木华', '泽尻英龙华', '池田依来沙', '藤原龙也', '北村一辉']",['亿男 億男'],['剧情'],['6.2'],['1426'],[' 日语']
91,[' 中国大陆'],['左志国'],['2018'],['91'],"['王海涛', '任青安', '丁建钧', '董博', '龙水林', '李珏', '王上']",['云雾笼罩的山峰'],"['剧情', '悬疑']",['6.2'],['1044'],[' 汉语普通话']
118,[' 英国 / 美国'],['史蒂夫·麦奎因'],['2018'],['129'],"['维奥拉·戴维斯', '连姆·尼森', '乔·博恩瑟', '曼努埃尔·加西亚-鲁尔福', '科布恩·格罗斯', '米歇尔·罗德里格兹', '伊丽莎白·德比茨基', '凯莉·库恩', '罗伯特·杜瓦尔', '科林·法瑞尔', '布莱恩·泰里·亨利', '丹尼尔·卡卢亚', '迈克尔·哈尔尼', '安·米切尔', '杰基·韦佛', '斯蒂芬·希尔', '加瑞特·迪拉胡特', '凯文·J·奥康纳', '乔恩·迈克尔·希尔', '辛西娅·艾莉佛', '迪安娜·里德-福斯特', '阿德普波·奥杜耶', '卢卡斯·哈斯', '斯蒂夫·托瓦', '马克·兰开斯特', '马特·沃尔什', '大卫·邓斯顿', 'Alejandro Verdin', 'Bailey Rhyse Walters', '索科萝·圣地亚哥', '约书亚·拜尔沃特', '桐瑞·何', '克里斯·诺尔特', '斯利姆·克什里']",['寡妇联盟 Widows'],"['剧情', '惊悚', '犯罪']",['6.2'],['8328'],[' 英语 / 西班牙语 / 波兰语']
90,[' 美国'],['弗朗西斯·劳伦斯'],['2018'],['140'],"['詹妮弗·劳伦斯', '乔尔·埃哲顿', '马提亚斯·修奈尔', '夏洛特·兰普林', '玛丽·露易斯·帕克', '塞伦·希德', '乔莉·理查德森', '比尔·坎普', '杰瑞米·艾恩斯', '斯科拉·鲁特', '道格拉斯·霍奇斯', '沙基纳·贾弗里', '谢尔盖·波卢宁', '萨沙·弗若洛娃', '塞巴斯蒂安·胡克']",['红雀 Red Sparrow'],"['剧情', '悬疑', '惊悚']",['6.3'],['32622'],[' 英语 / 俄语']
123,[' 美国'],['大卫·罗伯特·米切尔'],['2018'],['139'],"['安德鲁·加菲尔德', '狄波拉·盖夫娜', '丽莉·克亚芙', '瑞琪·琳德赫姆', '克里斯·加恩', '考莉·埃尔南德斯', '杰西卡·马金森', '丽兹·科菲', '斯凯·埃洛巴', '杰克逊·江恩', '瑞克斯·林恩', '托弗·戈瑞斯', '佐莎·马梅特', '安娜贝尔·德克斯特-琼斯', '卢克·拜恩斯', '艾莉·麦克唐纳', '维多利亚·布鲁诺', '格蕾丝·范·帕滕']",['银湖之底 Under the Silver Lake'],"['剧情', '喜剧', '惊悚', '犯罪']",['6.5'],['5941'],[' 英语']
122,[' 美国'],['皮埃尔·莫瑞尔'],['2018'],['102'],"['詹妮弗·加纳', '小约翰·加拉赫', '约翰·奥提兹', '胡安·巴勃罗·拉瓦', '安妮·伊隆泽', '杰夫·赫普内尔', '凯莱·弗莱明', '埃迪·辛', '马索·曼恩', '泰森·里特', '伊恩·卡塞尔伯里', '理查德·卡夫拉尔', '约翰尼·奥蒂斯']",['薄荷 Peppermint'],"['剧情', '动作', '惊悚']",['6.5'],['6796'],[' 英语']
54,[' 美国'],['艾尔伯特·休斯'],['2018'],['96'],"['柯蒂·斯密特-麦菲', '恰克', '约翰内斯·豪克尔·约翰内森', '娜塔莎·迈尔兹', '蕾奥娜·维埃拉', '延斯·赫尔腾', '梅赛德斯·德拉泽尔达', '普里亚·拉贾拉特南', '斯潘塞·博加特', '帕特里克·弗拉纳根', '迈克尔·克鲁斯-代赫勒', '马辛·科瓦奇克']",['阿尔法：狼伴归途 Alpha'],"['剧情', '冒险']",['6.5'],['29211'],[' 英语']
97,[' 中国大陆'],['章明'],['2018'],['110'],"['王学兵', '刘丹', '曾美慧孜', '易平', '易大千', '李心然', '母其弥雅']",['冥王星时刻'],['剧情'],['6.5'],['10589'],[' 汉语普通话']
19,[' 中国大陆'],['岩井俊二'],['2018'],['114'],"['周迅', '秦昊', '杜江', '张子枫', '邓恩熙', '边天扬', '吴彦姝', '谭卓', '胡歌', '胡昌霖', '李春明', '穆龙', '刘靖宇', '高炳然', '白素娟', '刘思博', '常海波', '李勇', '刘笑语', '赵芙丽', '建圳', '郭德诚', '王靖宇', '孙萍', '李泽宇', '仇硕康', '艺涵', '李昊芳', '王子璇', '王远达', '于建波', '张俊宇']",['你好，之华'],"['剧情', '爱情']",['6.7'],['186064'],[' 汉语普通话']
