,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
0,[' 美国'],['詹姆斯·弗雷'],['2018'],['105'],"['达科塔·约翰逊', '詹米·多南', '阿莉尔·凯贝尔', '埃里克·约翰逊', '瑞塔·奥拉', '卢克·葛莱姆斯', '布兰特·道格尔迪', '泰勒·霍奇林', '马克斯·马蒂尼', '劳拉·雅各布斯', '费伊·马斯特森']",['五十度飞 Fifty Shades Freed'],"['剧情', '爱情', '情色']",['5.6'],['23632'],[' 英语']
1,[' 日本'],['三浦大辅'],['2018'],['119'],"['松坂桃李', '真飞圣', '富手麻妙', '猪塚健太', '樱井由纪', '小柳友', '马渕英俚可', '荻野友里', '佐佐木心音', '大谷麻衣', '阶户瑠李', '西冈德马', '江波杏子']",['娼年'],"['爱情', '情色']",['5.7'],['10169'],[' 日语']
