,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
24,[' 中国大陆'],['吴有音'],['2018'],['117'],"['赵又廷', '杨子姗']",['南极之恋'],"['爱情', '冒险']",['6.7'],['79967'],[' 汉语普通话']
10,[' 美国 / 西班牙'],['胡安·安东尼奥·巴亚纳'],['2018'],['128'],"['克里斯·帕拉特', '布莱丝·达拉斯·霍华德', '贾斯蒂斯·史密斯', '伊莎贝拉·瑟蒙', '拉菲·斯波', '托比·琼斯', '泰德·拉文', '詹姆斯·克伦威尔', '黄荣亮', '丹妮艾拉·皮内达', '杰拉丁·卓别林', '杰夫·高布伦', '卡米尔·雷米泽斯基', '丹尼尔·斯蒂森', '皮特·杰森', '迈克尔·帕帕约翰', '罗伯特·埃姆斯', '罗南·萨莫尔斯', '麦克斯·贝克', '丹尼尔·厄根', '戴维·奥拉瓦莱·阿印德']",['侏罗纪世界2 Jurassic World: Fallen Kingdom'],"['动作', '科幻', '冒险']",['6.7'],['281042'],[' 英语']
42,[' 中国大陆'],"['丁亮', '林汇达']",['2018'],['89'],"['张伟', '张秉君', '谭笑']",['熊出没·变形记'],"['喜剧', '动画', '冒险']",['6.7'],['11095'],[' 汉语普通话']
44,[' 美国'],['彼得·博格'],['2018'],['94'],"['马克·沃尔伯格', '劳伦·科汉', '伊科·乌艾斯', '约翰·马尔科维奇', '龙达·鲁西', '卡尔洛·阿尔班', '娜塔莎·古布斯卡亚', '李彩麟', '山姆·麦地那', '基思·阿瑟·鲍顿', '比利·史密斯', '米凯·霍姆斯', '艾米莉· 斯凯格斯', '特里·金尼', '普娜·贾甘纳坦', '彼得·博格', '埃尔·格雷厄姆', '尼古拉·尼克拉斐', '大卫·加雷利克', '肖恩·艾弗里', '特雷弗·格雷茨基', '里奇·拉瑟福德', '亚历山德拉·维诺', '约翰·盖蒂尔', '萨姆·鲁克', '迈克尔·皮耶里诺·米勒', '巴拉克·奥巴马', '里克·佩雷斯', '帕蒂·舍尔哈斯', '唐纳德·特朗普', '瑞文·韦恩']",['22英里 Mile 22'],"['动作', '犯罪', '冒险']",['6.8'],['14403'],[' 英语 / 俄语 / 印度尼西亚语']
28,[' 美国'],['朗·霍华德'],['2018'],['135'],"['阿尔登·埃伦瑞奇', '艾米莉亚·克拉克', '伍迪·哈里森', '唐纳德·格洛弗', '保罗·贝坦尼', '乔纳斯·索塔莫', '菲比·沃勒-布里奇', '沃维克·戴维斯', '坦迪·牛顿', '克林特·霍华德', '伊安·肯尼', '理查德·迪克森']",['游侠索罗：星球大战外传 Solo: A Star Wars Story'],"['动作', '科幻', '冒险']",['6.9'],['43678'],[' 英语']
47,[' 冰岛'],['乔·佩那'],['2018'],['97'],"['麦斯·米科尔森', '玛丽亚·塞尔玛·玛拉多提尔']",['北极 Arctic'],"['剧情', '冒险']",['7.0'],['2757'],[' 英语 / 丹麦语']
8,[' 美国 / 中国大陆'],['特拉维斯·奈特'],['2018'],['114'],"['海莉·斯坦菲尔德', '小豪尔赫·兰登伯格', '约翰·塞纳', '杰森·德鲁克', '帕梅拉·阿德龙', '斯蒂芬·施耐德', '里卡多·霍约斯', '约翰·奥提兹', '格林·特鲁曼', '兰·卡琉', '格蕾丝·达斯恩妮', '弗里德·杜莱尔', '蓝尼·雅各布森 ', '梅金·普莱斯', '萨钦·巴特', '蒂姆·马丁·格里森', '安东尼奥·查丽蒂', '艾德文·霍德吉', '拉斯·斯兰德', '迪伦·奥布莱恩', '彼特·库伦', '安吉拉·贝塞特', '贾斯汀·塞洛克斯', '大卫·索博洛夫', '格蕾·德丽斯勒', '史蒂夫·布卢姆', '安德鲁·莫尔加多', '威廉·W·巴伯', '罗伯特·切斯纳特', '米歇尔·方', '克里斯蒂安·哈切森', '里克·理查森', '瓦内萨·罗斯', '波士顿·拉什·弗里曼', '托尼·托斯特', '迪娜·特鲁迪', '艾蒂安·维克']",['大黄蜂 Bumblebee'],"['动作', '科幻', '冒险']",['7.0'],['263998'],[' 英语']
6,[' 美国 / 英国'],['大卫·叶茨'],['2018'],['134'],"['埃迪·雷德梅恩', '凯瑟琳·沃特斯顿', '约翰尼·德普', '裘德·洛', '埃兹拉·米勒', '丹·福勒', '艾莉森·萨多尔', '佐伊·克罗维兹', '卡勒姆·特纳', '金秀贤', '威廉·纳迪兰', '凯文·格思里', '卡门·艾乔戈', '沃尔夫·罗特', '德里克·里德尔', '科内尔·约翰', '英格瓦·埃盖特·西古德松', '波佩·科比-特曲', '西蒙·米考克', '大卫·樱井', '维多利亚·耶茨', '奥拉维尔·达里·奥拉夫松', '大卫·威尔莫特', '艾德·高根', '奥莉维亚·波皮卡', '阿尔菲·西蒙斯', '菲奥娜·格拉斯科特', '杰米·坎贝尔·鲍尔', '托比·瑞格波', '约书亚·谢伊', '布隆蒂斯·佐杜洛夫斯基', '杰西卡·威廉姆斯', '欧文·弗热瑞', '休·夸希', '塔希尔·布尔汉', '迈克尔·科布', '萨比恩·克洛森', '亚历珊德拉·福特', '肖恩·吉斯灵厄姆', '通恰伊·古奈什', '迈克尔·海登', '露丝·霍洛克斯', '泰·赫尔利', '纳西尔·贾玛', '卡米尔·雷米泽斯基', '迪诺·布加迪']",['神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald'],"['奇幻', '冒险']",['7.1'],['316382'],[' 英语']
37,[' 中国大陆 / 美国'],"['赵锐', '克里斯托弗·詹金斯']",['2018'],['90'],"['赵路', '武皓栋', '殷筱瑜', '金蝉妃', '童自荣', '吴磊', '赵乾景', '李传缨', '姜玉玲', '曹真', '王肖兵']",['妈妈咪鸭'],"['喜剧', '动画', '家庭', '冒险']",['7.1'],['16831'],[' 汉语普通话 / 英语']
25,[' 美国 / 英国 / 澳大利亚'],['威尔·古勒'],['2018'],['95'],"['詹姆斯·柯登', '多姆纳尔·格里森', '萝丝·拜恩', '伊丽莎白·德比茨基', '玛格特·罗比', '黛西·雷德利', '科林·穆迪', '山姆·尼尔', '希雅', '伊文·莱斯利', '费萨尔·巴齐', '克里斯蒂安·加扎尔', '玛丽安娜·琼-巴普蒂斯特', '加雷斯·戴维斯', '山姆·哈夫特', '萨莎·霍勒', '娜塔丽·朱', '特伦尼娅·爱德华兹', '费利克斯·威廉森', '许明珠', '布莱恩·布朗', '蕾切尔·沃德', '大卫·文翰', '威尔·赖歇尔特']",['比得兔 Peter Rabbit'],"['喜剧', '动画', '冒险']",['7.1'],['68646'],[' 英语']
