地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 中国大陆'],['罗乐'],['85'],['05'],"['樊少皇', '何蓝逗', '罗鸣', '贾云哲', '汪世伟', '莫合塔尔']",['大圣伏妖'],"['动作', '奇幻', '古装']",['4.1'],['467'],[' 汉语普通话']
[' 中国大陆'],['刘海亮'],['60'],['06'],"['冯旭东', '程金铭', '云翔', '刘昕']",['封魔纪之土行孙传'],"['动作', '奇幻', '冒险', '古装']",['4.1'],['246'],[' 汉语普通话']
[' 中国大陆'],['蓝志伟'],['102'],['10'],"['杜奕衡', '文卓', '花钰杰', '舒杨']",['狄仁杰之蚩尤血藤'],"['动作', '悬疑', '古装']",['4.1'],['703'],[' 汉语普通话']
[' 中国大陆'],"['郭玉龙', '杨帅']",['87'],['11'],"['刘屹宸', '孙振鹏', '石恩心', '汤维文', '周钦霖', '王亚斌', '李泽宇', '潘彦妃']",['狄仁杰之无头神将'],"['剧情', '动作', '古装']",['4.1'],['724'],[' 汉语普通话']
[' 中国大陆'],"['陈怀夫', '许警文']",['79'],['01'],"['王海祥', '桑驯华']",['狄仁杰之轮回图'],"['悬疑', '奇幻', '古装']",['4.1'],['709'],[' 汉语普通话']
[' 中国大陆'],['童辉'],['90'],['07'],"['陈键锋', '徐冬冬', '单明凯', '南楚儿', '张博楠', '陈泽灵', '王泽轩', '刘官琪']",['狄仁杰之夺命天眼'],"['剧情', '古装']",['3.8'],['1138'],[' 汉语普通话']
[' 中国大陆'],['王子'],['86'],['04'],"['晋松', '张姮儿', '李雅男', '辛新', '郑茜', '关美婷']",['疯魔鲁智深'],"['动作', '传记', '武侠', '古装']",['3.6'],['277'],[' 汉语普通话']
[' 中国大陆'],['马中轩'],[],['03'],"['谢苗', '南笙']",['白夜侠'],"['喜剧', '动作', '古装']",['3.5'],['324'],[' 汉语普通话']
[' 中国大陆'],['林子聪'],['88'],['08'],"['陈浩民', '林子聪', '孙八一', '金刚', '张艺骞', '孙明明', '黄路霏', '谢毅宏']",['济公之神龙再现'],"['喜剧', '爱情', '古装']",['3.2'],['824'],[' 汉语普通话']
[' 中国大陆'],['王威'],[],['11'],[],['狄仁杰之西域妖姬'],"['悬疑', '古装']",['3.1'],['323'],[' 汉语普通话']
[' 中国大陆'],['林子聪'],['95'],['02'],"['陈浩民', '林子聪', '钟久夫', '邹文正', '陈国坤', '叶静涵', '金刚', '王晶', '罗家英', '杨能']",['济公之英雄归位'],"['喜剧', '奇幻', '古装']",['3.0'],['985'],[' 汉语普通话']
[' 中国大陆'],['郑凯君'],['88'],['03'],"['邵如一', '何蓝逗', '蒋中伟', '郑恕峰', '张美娥']",['金装少年唐伯虎'],"['喜剧', '古装']",['2.9'],['140'],[' 汉语普通话']
[' 中国大陆'],['刘海亮'],['60'],['04'],"['史元庭', '姜迪', '王廷晖', '李水诺', '许长超', '包刘学']",['封魔纪之杨戬传'],"['动作', '奇幻', '古装']",['2.8'],['234'],[' 汉语普通话']
[' 中国大陆'],['潘礼平'],[],[],[],['小戏骨：哪吒传奇'],"['剧情', '儿童', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['梅晚舟', '苏海荣', '樊鹏程']",['97'],['09'],"['郭勐', '雷蒙', '马思瑶', '李瑞']",['乱世后宫：红发美人'],"['剧情', '历史', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['饶仿'],['72'],['07'],"['陈亚雷', '郭金', '刘凌伟']",['刀马镇之永贞'],"['武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['刘观伟'],['83'],['09'],"['安紫依', '蒋欣奇']",['龙族的反击'],"['动作', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['徐俊'],['91'],[],"['诺瑶', '方帅', '金宁', '钱昱旭', '郑惜月']",['风流剑客'],"['动作', '爱情', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['胡海涛'],[],['08'],"['逯爱岩', '撖荣', '王侃', '朱瑞祥', '鲁文秀', '于慧涛', '姜昊', '刘子兮']",['战红颜'],"['剧情', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['田少波'],['86'],['07'],"['程琢', '熊玉婷', '杜玉明', '尹泽强']",['广东十虎黄澄可之逢凶化吉'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['贺丰'],['92'],['06'],"['杨清', '张天野', '孙浩然']",['狂妃千寻2'],"['动作', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],[],[],['悟空传2'],"['剧情', '动作', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 日本'],['山下智彦'],['106'],['02'],"['田村正和', '八嶋智人', '津川雅彦', '名取裕子', '椎名桔平', '吉岡里帆']",['眠狂四郎 The Final'],['古装'],[''],[],[' 日语']
[' 中国大陆'],['李福新'],['65'],['11'],"['雪村', '张天文', '鞠小云', '陶野', '罗子惠', '张梓然', '齐视宏', '魏云', '崔瑞慈', '冯诺凡', '周小瑞', '高明伟', '赵志慧', '张晶', '解月玲', '刘忠全', '李洪泉', '阿杰布', '佳乐', '钟紫心', '陈晓峰', '杜鹏远']",['神龙之战'],"['剧情', '奇幻', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['梁文弋'],['120'],['06'],"['方逸伦', '陈稳', '陈冠霖', '王秀竹', '黄诗棋']",['凤皇传'],"['喜剧', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['张迪财'],['86'],['02'],"['王洋', '李可', '关棋语', '朱浩仁', '佟瑞']",['铃魔传'],"['剧情', '爱情', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['桑坤'],[],['10'],"['张喜来', '郑惜月', '丁贺', '胡小宝']",['半部天书'],"['悬疑', '奇幻', '冒险', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['黄庆奇'],['89'],[],"['张雍', '李易霖', '李旭东', '梅玲']",['非常四侠之杀手廿一'],"['剧情', '动作', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['吴桐'],['66'],['09'],"['黄一荣', '余俪', '马永康', '陈升卫']",['仙剑伏魔：倩女玄姬'],"['爱情', '武侠', '古装']",[''],[],[' 汉语普通话']
[' 中国大陆'],['张宴尘'],['90'],['04'],"['何为', '黄诗佳', '赵思玫', '王鑫尧', '胡天成', '王海洋', '张元洲', '哈松']",['飞鸿笑传之黑蝙蝠'],"['喜剧', '动作', '爱情', '历史', '冒险', '武侠', '古装']",[''],[],[' 汉语普通话']
